0.204545	0.295455	0.159091	0.0681818	0.0909091	0.0909091	0.0909091
0.037037	0.0740741	0.259259	0.296296	0.037037	0.037037	0.259259
0.198582	0.475177	0.0992908	0.173759	0.0070922	0.0390071	0.0070922
0.115385	0.0384615	0.615385	0.0384615	0.0769231	0.0384615	0.0769231
0.18254	0.031746	0.0238095	0.492063	0.047619	0.214286	0.00793651
0.1	0.1	0.1	0.3	0.05	0.25	0.1
0.0740741	0.037037	0.0740741	0.0740741	0.0740741	0.037037	0.62963
0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857
0.280702	0.0175439	0.0350877	0.122807	0.0701754	0.0526316	0.421053
0.206349	0.111111	0.015873	0.238095	0.111111	0.253968	0.0634921
0.176471	0.0588235	0.313725	0.196078	0.0392157	0.0588235	0.156863
0.235294	0.382353	0.147059	0.0294118	0.117647	0.0588235	0.0294118
0.358696	0.0434783	0.326087	0.0543478	0.076087	0.0217391	0.119565
0.125	0.046875	0.015625	0.5625	0.078125	0.03125	0.140625
0.267857	0.132143	0.196429	0.285714	0.0357143	0.0678571	0.0142857
0.174825	0.041958	0.0909091	0.041958	0.00699301	0.013986	0.629371
0.227273	0.0909091	0.272727	0.0454545	0.136364	0.0454545	0.181818
0.32	0.04	0.02	0.08	0.1	0.02	0.42
0.0888889	0.666667	0.0222222	0.0444444	0.0666667	0.0222222	0.0888889
0.125	0.138889	0.166667	0.166667	0.180556	0.0555556	0.166667
0.131148	0.0163934	0.0163934	0.508197	0.0491803	0.262295	0.0163934
0.270833	0.0416667	0.479167	0.0416667	0.0833333	0.0625	0.0208333
0.04	0.08	0.02	0.78	0.04	0.02	0.02
0.125	0.125	0.125	0.125	0.25	0.125	0.125
0.574468	0.0425532	0.0212766	0.191489	0.0425532	0.0851064	0.0425532
0.16	0.2	0.04	0.08	0.12	0.28	0.12
0.375	0.0416667	0.0833333	0.25	0.0833333	0.125	0.0416667
0.0769231	0.0769231	0.153846	0.0769231	0.307692	0.0769231	0.230769
0.352941	0.0588235	0.0588235	0.176471	0.0588235	0.235294	0.0588235
0.0313779	0.0272851	0.0095498	0.0272851	0.0122783	0.886767	0.00545703
0.129032	0.0322581	0.129032	0.354839	0.0645161	0.0322581	0.258065
0.172414	0.172414	0.103448	0.448276	0.0344828	0.0344828	0.0344828
0.0327869	0.540984	0.131148	0.0163934	0.0327869	0.131148	0.114754
0.206349	0.0952381	0.0952381	0.412698	0.0634921	0.015873	0.111111
0.216216	0.324324	0.0990991	0.279279	0.045045	0.018018	0.018018
0.0888889	0.0111111	0.0111111	0.244444	0.00555556	0.627778	0.0111111
0.111111	0.0555556	0.0555556	0.0555556	0.222222	0.0555556	0.444444
0.428571	0.0357143	0.107143	0.0714286	0.0357143	0.0714286	0.25
0.184615	0.2	0.153846	0.230769	0.0615385	0.0307692	0.138462
0.0306407	0.192201	0.693593	0.0473538	0.0111421	0.0139276	0.0111421
0.241758	0.021978	0.0659341	0.538462	0.032967	0.0879121	0.010989
0.206522	0.0326087	0.0108696	0.521739	0.0652174	0.0652174	0.0978261
0.2	0.2	0.05	0.2	0.05	0.25	0.05
0.279412	0.382353	0.102941	0.161765	0.0441176	0.0147059	0.0147059
0.140394	0.0837438	0.0640394	0.596059	0.0270936	0.0862069	0.00246305
0.0102564	0.00512821	0.00512821	0.00512821	0.0461538	0.158974	0.769231
0.114286	0.314286	0.0857143	0.314286	0.0285714	0.114286	0.0285714
0.166667	0.0185185	0.592593	0.111111	0.0555556	0.0308642	0.0246914
0.361111	0.0277778	0.0277778	0.361111	0.0833333	0.111111	0.0277778
0.097166	0.0121457	0.00404858	0.0566802	0.817814	0.00809717	0.00404858
0.176471	0.0196078	0.0392157	0.137255	0.54902	0.0392157	0.0392157
0.28125	0.03125	0.03125	0.03125	0.03125	0.03125	0.5625
0.684211	0.0121457	0.0850202	0.0404858	0.0404858	0.0121457	0.125506
0.195652	0.0108696	0.108696	0.0108696	0.0217391	0.0326087	0.619565
0.0384615	0.0384615	0.0769231	0.0769231	0.576923	0.153846	0.0384615
0.0238095	0.0238095	0.142857	0.119048	0.52381	0.142857	0.0238095
0.32	0.0133333	0.0133333	0.36	0.0533333	0.226667	0.0133333
0.0142857	0.0428571	0.0142857	0.642857	0.0857143	0.157143	0.0428571
0.111111	0.111111	0.148148	0.185185	0.296296	0.037037	0.111111
0.295455	0.409091	0.0227273	0.136364	0.0681818	0.0454545	0.0227273
0.714286	0.0714286	0.0357143	0.0357143	0.0357143	0.0714286	0.0357143
0.42	0.02	0.06	0.28	0.04	0.14	0.04
0.295455	0.0909091	0.363636	0.0227273	0.0681818	0.0681818	0.0909091
0.227723	0.584158	0.029703	0.039604	0.0891089	0.019802	0.00990099
0.113636	0.0681818	0.25	0.295455	0.0227273	0.0909091	0.159091
0.114286	0.314286	0.0285714	0.314286	0.114286	0.0571429	0.0571429
0.191489	0.0425532	0.0851064	0.0425532	0.0638298	0.0638298	0.510638
0.194444	0.111111	0.166667	0.0555556	0.0833333	0.0833333	0.305556
0.202703	0.0810811	0.0405405	0.324324	0.027027	0.243243	0.0810811
0.0416667	0.145833	0.0416667	0.5	0.145833	0.0833333	0.0416667
0.142857	0.0357143	0.178571	0.178571	0.0357143	0.0357143	0.392857
0.1875	0.125	0.0625	0.0625	0.125	0.375	0.0625
0.142857	0.0952381	0.047619	0.047619	0.52381	0.0952381	0.047619
0.04	0.16	0.08	0.16	0.48	0.04	0.04
