0.0222222	0.177778	0.111111	0.244444	0.0888889	0.0222222	0.266667	0.0666667
0.0357143	0.0357143	0.178571	0.178571	0.0714286	0.178571	0.285714	0.0357143
0.0176678	0.0353357	0.116608	0.590106	0.0424028	0.0459364	0.024735	0.127208
0.037037	0.0740741	0.222222	0.0740741	0.037037	0.0740741	0.444444	0.037037
0.015748	0.0314961	0.0472441	0.204724	0.173228	0.165354	0.023622	0.338583
0.047619	0.142857	0.047619	0.047619	0.142857	0.190476	0.142857	0.238095
0.0357143	0.0357143	0.0357143	0.0357143	0.0357143	0.0714286	0.714286	0.0357143
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.0344828	0.0344828	0.0344828	0.0862069	0.206897	0.0172414	0.482759	0.103448
0.09375	0.0625	0.015625	0.1875	0.34375	0.109375	0.078125	0.109375
0.0192308	0.0384615	0.0192308	0.134615	0.0769231	0.173077	0.519231	0.0192308
0.0857143	0.342857	0.228571	0.142857	0.114286	0.0285714	0.0285714	0.0285714
0.0322581	0.0107527	0.0215054	0.225806	0.11828	0.107527	0.473118	0.0107527
0.0153846	0.0307692	0.0461538	0.0923077	0.153846	0.476923	0.107692	0.0769231
0.0177936	0.0711744	0.163701	0.224199	0.284698	0.16726	0.0284698	0.0427046
0.0138889	0.0555556	0.0902778	0.0208333	0.138889	0.0416667	0.631944	0.00694444
0.0869565	0.0869565	0.0434783	0.0434783	0.0434783	0.0434783	0.565217	0.0869565
0.0392157	0.0980392	0.0392157	0.0980392	0.0196078	0.0784314	0.568627	0.0588235
0.0217391	0.586957	0.0217391	0.0869565	0.0434783	0.108696	0.108696	0.0217391
0.0136986	0.136986	0.0547945	0.0684932	0.246575	0.0410959	0.410959	0.0273973
0.016129	0.0322581	0.016129	0.33871	0.0645161	0.129032	0.016129	0.387097
0.0204082	0.0204082	0.469388	0.0612245	0.244898	0.0612245	0.0408163	0.0816327
0.0196078	0.0392157	0.0196078	0.294118	0.0980392	0.490196	0.0196078	0.0196078
0.111111	0.111111	0.222222	0.111111	0.111111	0.111111	0.111111	0.111111
0.0208333	0.0208333	0.0208333	0.208333	0.5	0.125	0.0416667	0.0625
0.0769231	0.153846	0.0769231	0.153846	0.0384615	0.230769	0.0384615	0.230769
0.12	0.08	0.08	0.28	0.32	0.04	0.04	0.04
0.428571	0.0714286	0.142857	0.0714286	0.0714286	0.0714286	0.0714286	0.0714286
0.0555556	0.111111	0.0555556	0.277778	0.166667	0.0555556	0.0555556	0.222222
0.00408719	0.0190736	0.0177112	0.0245232	0.0367847	0.0013624	0.00544959	0.891008
0.03125	0.03125	0.09375	0.1875	0.0625	0.21875	0.34375	0.03125
0.0333333	0.0333333	0.0666667	0.666667	0.0333333	0.1	0.0333333	0.0333333
0.0645161	0.241935	0.0806452	0.145161	0.0322581	0.0483871	0.290323	0.0967742
0.125	0.125	0.09375	0.265625	0.09375	0.265625	0.015625	0.015625
0.0357143	0.169643	0.125	0.348214	0.142857	0.142857	0.00892857	0.0267857
0.0110497	0.0165746	0.0165746	0.038674	0.121547	0.176796	0.00552486	0.61326
0.263158	0.0526316	0.0526316	0.0526316	0.105263	0.0526316	0.368421	0.0526316
0.0344828	0.103448	0.0689655	0.137931	0.103448	0.0689655	0.448276	0.0344828
0.106061	0.166667	0.19697	0.212121	0.0606061	0.181818	0.0606061	0.0151515
0.00555556	0.05	0.694444	0.133333	0.00833333	0.0166667	0.0805556	0.0111111
0.0217391	0.0543478	0.076087	0.119565	0.326087	0.293478	0.0217391	0.0869565
0.0215054	0.0430108	0.0215054	0.225806	0.27957	0.225806	0.0537634	0.129032
0.047619	0.238095	0.0952381	0.238095	0.047619	0.0952381	0.047619	0.190476
0.0289855	0.391304	0.0434783	0.333333	0.115942	0.0289855	0.0434783	0.0144928
0.00737101	0.044226	0.036855	0.144963	0.0614251	0.538084	0.04914	0.117936
0.811224	0.00510204	0.0408163	0.00510204	0.00510204	0.0306122	0.00510204	0.0969388
0.0277778	0.194444	0.0555556	0.111111	0.388889	0.111111	0.0277778	0.0833333
0.0122699	0.0429448	0.576687	0.141104	0.0920245	0.0306748	0.0674847	0.0368098
0.027027	0.0540541	0.0540541	0.486486	0.108108	0.0810811	0.027027	0.162162
0.689516	0.0564516	0.0120968	0.0967742	0.104839	0.0120968	0.00806452	0.0201613
0.384615	0.0384615	0.0769231	0.115385	0.230769	0.0769231	0.0192308	0.0576923
0.030303	0.030303	0.030303	0.0909091	0.0909091	0.030303	0.666667	0.030303
0.0362903	0.00806452	0.0645161	0.137097	0.580645	0.00403226	0.16129	0.00806452
0.0215054	0.0107527	0.0752688	0.0537634	0.0645161	0.0107527	0.752688	0.0107527
0.518519	0.111111	0.037037	0.037037	0.0740741	0.037037	0.037037	0.148148
0.162791	0.0232558	0.186047	0.139535	0.0232558	0.0697674	0.0930233	0.302326
0.0263158	0.0263158	0.0131579	0.381579	0.210526	0.144737	0.0263158	0.171053
0.0140845	0.0704225	0.028169	0.028169	0.112676	0.309859	0.0985915	0.338028
0.142857	0.107143	0.0357143	0.107143	0.0714286	0.214286	0.285714	0.0357143
0.0444444	0.422222	0.0222222	0.177778	0.177778	0.111111	0.0222222	0.0222222
0.0344828	0.0689655	0.0344828	0.103448	0.655172	0.0344828	0.0344828	0.0344828
0.0196078	0.0980392	0.0196078	0.235294	0.294118	0.235294	0.0196078	0.0784314
0.0222222	0.0222222	0.266667	0.111111	0.0888889	0.0888889	0.266667	0.133333
0.00980392	0.617647	0.00980392	0.22549	0.0686275	0.0196078	0.0392157	0.00980392
0.0444444	0.0666667	0.155556	0.244444	0.0888889	0.155556	0.222222	0.0222222
0.0833333	0.388889	0.0555556	0.25	0.111111	0.0277778	0.0277778	0.0555556
0.0416667	0.0416667	0.166667	0.0625	0.145833	0.0416667	0.458333	0.0416667
0.0540541	0.108108	0.108108	0.162162	0.027027	0.0540541	0.405405	0.0810811
0.213333	0.0133333	0.04	0.213333	0.08	0.293333	0.0666667	0.08
0.102041	0.0408163	0.0816327	0.102041	0.0612245	0.530612	0.0612245	0.0204082
0.0344828	0.0344828	0.172414	0.103448	0.206897	0.0344828	0.37931	0.0344828
0.0588235	0.0588235	0.176471	0.117647	0.176471	0.0588235	0.176471	0.176471
0.318182	0.0454545	0.136364	0.0454545	0.0909091	0.227273	0.0909091	0.0454545
0.307692	0.0769231	0.0384615	0.153846	0.0384615	0.0384615	0.230769	0.115385
0.0123457	0.00617284	0.0246914	0.12963	0.166667	0.166667	0.00617284	0.487654
0.607143	0.0357143	0.0178571	0.0535714	0.232143	0.0178571	0.0178571	0.0178571
0.0833333	0.0166667	0.05	0.1	0.6	0.0833333	0.05	0.0166667
0.0416667	0.0833333	0.0416667	0.208333	0.166667	0.0833333	0.291667	0.0833333
0.030303	0.0909091	0.0454545	0.287879	0.19697	0.030303	0.0151515	0.30303
0.0434783	0.304348	0.0434783	0.0434783	0.0869565	0.0869565	0.130435	0.26087
0.117647	0.235294	0.0588235	0.117647	0.176471	0.117647	0.117647	0.0588235
0.0638298	0.0638298	0.0638298	0.0851064	0.446809	0.234043	0.0212766	0.0212766
0.179104	0.119403	0.0895522	0.179104	0.0597015	0.164179	0.149254	0.0597015
0.216216	0.027027	0.135135	0.162162	0.243243	0.108108	0.0540541	0.0540541
0.0833333	0.166667	0.0833333	0.0833333	0.166667	0.0833333	0.0833333	0.25
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.117647	0.0588235	0.117647	0.0588235	0.352941	0.117647	0.117647	0.0588235
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.0227273	0.0227273	0.25	0.204545	0.113636	0.0454545	0.25	0.0909091
0.0222222	0.0222222	0.0888889	0.111111	0.222222	0.222222	0.288889	0.0222222
0.0357143	0.178571	0.0714286	0.25	0.25	0.0357143	0.142857	0.0357143
0.00851064	0.0340426	0.00851064	0.2	0.0638298	0.170213	0.0340426	0.480851
0.328125	0.015625	0.015625	0.296875	0.265625	0.03125	0.03125	0.015625
0.0232558	0.209302	0.0232558	0.348837	0.162791	0.139535	0.0465116	0.0465116
0.104167	0.0208333	0.0833333	0.0625	0.145833	0.0208333	0.541667	0.0208333
0.010101	0.010101	0.020202	0.040404	0.171717	0.010101	0.010101	0.727273
0.363636	0.0909091	0.181818	0.0454545	0.136364	0.0909091	0.0454545	0.0454545
0.00763359	0.0610687	0.00763359	0.183206	0.0381679	0.152672	0.0152672	0.534351
0.0666667	0.266667	0.133333	0.0666667	0.0666667	0.0666667	0.133333	0.2
0.2	0.1	0.05	0.1	0.15	0.1	0.25	0.05
0.125	0.0625	0.0625	0.1875	0.3125	0.125	0.0625	0.0625
0.36	0.0133333	0.0133333	0.443333	0.113333	0.0333333	0.0166667	0.00666667
0.0131718	0.0416228	0.136459	0.0958904	0.0848261	0.0142255	0.605901	0.00790306
0.0625	0.0625	0.125	0.0625	0.3125	0.125	0.1875	0.0625
0.00826446	0.0413223	0.0165289	0.280992	0.14876	0.438017	0.0495868	0.0165289
0.037037	0.0185185	0.0555556	0.0555556	0.648148	0.111111	0.0185185	0.0555556
0.00656455	0.0350109	0.223195	0.140044	0.0437637	0.0940919	0.448578	0.00875274
0.166667	0.166667	0.0555556	0.0555556	0.277778	0.0555556	0.0555556	0.166667
0.000230203	0.0287753	0.00575506	0.0773481	0.716851	0.0448895	0.00621547	0.119936
