0.0454545	0.227273	0.136364	0.204545	0.0681818	0.0681818	0.25
0.037037	0.0740741	0.111111	0.296296	0.0740741	0.037037	0.37037
0.0141844	0.134752	0.0992908	0.255319	0.308511	0.124113	0.0638298
0.115385	0.0769231	0.0769231	0.0384615	0.0384615	0.0384615	0.615385
0.047619	0.0396825	0.047619	0.31746	0.126984	0.404762	0.015873
0.05	0.25	0.05	0.25	0.05	0.3	0.05
0.037037	0.037037	0.037037	0.0740741	0.0740741	0.0740741	0.666667
0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857
0.0175439	0.105263	0.0175439	0.280702	0.0175439	0.0350877	0.526316
0.269841	0.174603	0.015873	0.206349	0.015873	0.238095	0.0793651
0.0392157	0.0588235	0.0196078	0.235294	0.0196078	0.0196078	0.607843
0.0588235	0.382353	0.117647	0.176471	0.0588235	0.147059	0.0588235
0.0543478	0.0434783	0.0326087	0.293478	0.0434783	0.0108696	0.521739
0.03125	0.046875	0.015625	0.578125	0.015625	0.203125	0.109375
0.182143	0.164286	0.185714	0.378571	0.025	0.05	0.0142857
0.153846	0.00699301	0.132867	0.020979	0.041958	0.013986	0.629371
0.136364	0.0454545	0.0909091	0.0454545	0.0454545	0.0909091	0.545455
0.1	0.04	0.02	0.2	0.02	0.02	0.6
0.0222222	0.555556	0.0444444	0.177778	0.0222222	0.0222222	0.155556
0.166667	0.166667	0.0277778	0.111111	0.0833333	0.0694444	0.375
0.0163934	0.0327869	0.0327869	0.459016	0.0491803	0.393443	0.0163934
0.0208333	0.270833	0.4375	0.104167	0.0208333	0.0833333	0.0625
0.02	0.08	0.04	0.72	0.02	0.08	0.04
0.125	0.125	0.25	0.125	0.125	0.125	0.125
0.361702	0.148936	0.0212766	0.276596	0.106383	0.0638298	0.0212766
0.04	0.04	0.08	0.2	0.12	0.44	0.08
0.333333	0.125	0.0833333	0.25	0.0833333	0.0416667	0.0833333
0.307692	0.0769231	0.153846	0.0769231	0.230769	0.0769231	0.0769231
0.176471	0.352941	0.0588235	0.176471	0.0588235	0.117647	0.0588235
0.00409277	0.581173	0.0095498	0.0204638	0.00409277	0.379263	0.00136426
0.0645161	0.129032	0.0645161	0.387097	0.0322581	0.0645161	0.258065
0.0689655	0.0689655	0.0689655	0.655172	0.0344828	0.0344828	0.0689655
0.0491803	0.393443	0.131148	0.0327869	0.0491803	0.131148	0.213115
0.0952381	0.047619	0.142857	0.47619	0.111111	0.047619	0.0793651
0.0990991	0.18018	0.243243	0.432432	0.00900901	0.027027	0.00900901
0.0166667	0.0111111	0.00555556	0.238889	0.0166667	0.7	0.0111111
0.222222	0.0555556	0.0555556	0.0555556	0.111111	0.0555556	0.444444
0.214286	0.0357143	0.0714286	0.25	0.0357143	0.0357143	0.357143
0.138462	0.153846	0.0923077	0.276923	0.246154	0.0769231	0.0153846
0.00557103	0.0584958	0.395543	0.0779944	0.00278552	0.0222841	0.437326
0.032967	0.0879121	0.120879	0.483516	0.010989	0.208791	0.0549451
0.0869565	0.130435	0.0326087	0.423913	0.0108696	0.25	0.0652174
0.05	0.05	0.3	0.25	0.05	0.25	0.05
0.0882353	0.514706	0.102941	0.147059	0.0147059	0.0588235	0.0735294
0.0320197	0.0960591	0.0689655	0.665025	0.0123153	0.100985	0.0246305
0.00512821	0.00512821	0.0205128	0.00512821	0.902564	0.0512821	0.0102564
0.114286	0.228571	0.114286	0.171429	0.0285714	0.285714	0.0571429
0.037037	0.0925926	0.62963	0.123457	0.0123457	0.0246914	0.0802469
0.111111	0.0833333	0.0277778	0.555556	0.0555556	0.138889	0.0277778
0.850202	0.0364372	0.00404858	0.097166	0.00404858	0.00404858	0.00404858
0.647059	0.0392157	0.0392157	0.156863	0.0196078	0.0784314	0.0196078
0.0625	0.03125	0.03125	0.03125	0.03125	0.125	0.6875
0.587045	0.0202429	0.0323887	0.186235	0.0121457	0.0161943	0.145749
0.0108696	0.130435	0.0108696	0.0326087	0.0326087	0.0217391	0.76087
0.653846	0.0384615	0.0384615	0.0384615	0.0384615	0.153846	0.0384615
0.261905	0.047619	0.0952381	0.0714286	0.047619	0.285714	0.190476
0.0133333	0.08	0.0266667	0.546667	0.0266667	0.253333	0.0533333
0.0571429	0.0571429	0.0428571	0.3	0.0142857	0.442857	0.0857143
0.37037	0.0740741	0.037037	0.222222	0.0740741	0.037037	0.185185
0.0909091	0.522727	0.0454545	0.227273	0.0227273	0.0681818	0.0227273
0.5	0.25	0.0357143	0.107143	0.0357143	0.0357143	0.0357143
0.02	0.16	0.06	0.5	0.04	0.16	0.06
0.0227273	0.159091	0.136364	0.181818	0.0681818	0.0909091	0.340909
0.0891089	0.544554	0.049505	0.138614	0.128713	0.019802	0.029703
0.0681818	0.0227273	0.227273	0.318182	0.0909091	0.0227273	0.25
0.0571429	0.2	0.142857	0.342857	0.142857	0.0571429	0.0571429
0.0851064	0.12766	0.106383	0.148936	0.0425532	0.0425532	0.446809
0.0833333	0.138889	0.111111	0.0277778	0.0277778	0.111111	0.5
0.0135135	0.0405405	0.0135135	0.432432	0.243243	0.135135	0.121622
0.0625	0.0416667	0.1875	0.479167	0.166667	0.0416667	0.0208333
0.0357143	0.178571	0.214286	0.0714286	0.0357143	0.0357143	0.428571
0.1875	0.1875	0.125	0.125	0.0625	0.0625	0.25
0.380952	0.0952381	0.0952381	0.190476	0.142857	0.047619	0.047619
0.28	0.08	0.08	0.24	0.16	0.08	0.08
0.0248447	0.0310559	0.0621118	0.36646	0.00621118	0.503106	0.00621118
0.8	0.0363636	0.0181818	0.0727273	0.0363636	0.0181818	0.0181818
0.389831	0.0508475	0.0338983	0.186441	0.237288	0.0508475	0.0508475
0.0869565	0.0869565	0.173913	0.173913	0.0434783	0.0434783	0.391304
0.169231	0.0153846	0.0769231	0.384615	0.0769231	0.261538	0.0153846
0.272727	0.227273	0.0454545	0.0454545	0.0454545	0.227273	0.136364
0.125	0.25	0.125	0.3125	0.0625	0.0625	0.0625
0.391304	0.0217391	0.0217391	0.195652	0.173913	0.108696	0.0869565
0.0606061	0.0757576	0.151515	0.363636	0.181818	0.106061	0.0606061
0.305556	0.111111	0.0833333	0.0277778	0.305556	0.0277778	0.138889
0.272727	0.181818	0.0909091	0.0909091	0.0909091	0.181818	0.0909091
0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857
0.4375	0.0625	0.0625	0.0625	0.1875	0.125	0.0625
0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857
0.116279	0.0465116	0.0930233	0.209302	0.0232558	0.0232558	0.488372
0.272727	0.136364	0.181818	0.0909091	0.0454545	0.0227273	0.25
0.222222	0.222222	0.111111	0.222222	0.0740741	0.037037	0.111111
0.042735	0.0384615	0.017094	0.346154	0.00854701	0.529915	0.017094
0.492063	0.0952381	0.031746	0.269841	0.015873	0.031746	0.0634921
0.0238095	0.238095	0.0238095	0.595238	0.047619	0.047619	0.0238095
0.255319	0.0425532	0.0212766	0.0638298	0.191489	0.0212766	0.404255
0.132653	0.0408163	0.0306122	0.0204082	0.0102041	0.755102	0.0102041
0.428571	0.142857	0.047619	0.238095	0.047619	0.047619	0.047619
0.0153846	0.0538462	0.0538462	0.315385	0.0153846	0.538462	0.00769231
0.142857	0.0714286	0.0714286	0.0714286	0.214286	0.285714	0.142857
0.263158	0.0526316	0.0526316	0.263158	0.157895	0.0526316	0.157895
0.133333	0.266667	0.133333	0.2	0.133333	0.0666667	0.0666667
0.625418	0.0167224	0.0167224	0.301003	0.00334448	0.0100334	0.0267559
0.0690564	0.0553506	0.0759093	0.0795994	0.00843437	0.0152873	0.696363
0.333333	0.133333	0.133333	0.0666667	0.0666667	0.0666667	0.2
0.0916667	0.0833333	0.0166667	0.716667	0.0333333	0.0166667	0.0416667
