0.309524	0.309524	0.190476	0.119048	0.0714286
0.32	0.12	0.28	0.24	0.04
0.303571	0.0392857	0.189286	0.0321429	0.435714
0.0833333	0.0833333	0.708333	0.0833333	0.0416667
0.370968	0.0322581	0.0241935	0.00806452	0.564516
0.333333	0.166667	0.0555556	0.166667	0.277778
0.04	0.04	0.04	0.84	0.04
0.2	0.2	0.2	0.2	0.2
0.309091	0.0545455	0.181818	0.418182	0.0363636
0.262295	0.163934	0.0983607	0.114754	0.360656
0.285714	0.0612245	0.387755	0.244898	0.0204082
0.15625	0.40625	0.3125	0.03125	0.09375
0.422222	0.0555556	0.222222	0.288889	0.0111111
0.66129	0.0483871	0.0645161	0.145161	0.0806452
0.406475	0.115108	0.18705	0.0827338	0.208633
0.0638298	0.0283688	0.191489	0.695035	0.0212766
0.15	0.1	0.25	0.45	0.05
0.3125	0.0208333	0.0208333	0.625	0.0208333
0.232558	0.627907	0.0232558	0.0930233	0.0232558
0.242857	0.114286	0.171429	0.4	0.0714286
0.457627	0.0677966	0.0169492	0.0338983	0.423729
0.217391	0.0652174	0.521739	0.0217391	0.173913
0.583333	0.0416667	0.0208333	0.0208333	0.333333
0.166667	0.333333	0.166667	0.166667	0.166667
0.555556	0.0222222	0.0222222	0.111111	0.288889
0.434783	0.0434783	0.0434783	0.0869565	0.391304
0.409091	0.181818	0.0454545	0.227273	0.136364
0.363636	0.181818	0.0909091	0.272727	0.0909091
0.133333	0.2	0.0666667	0.133333	0.466667
0.0259918	0.0191518	0.0314637	0.00136799	0.922025
0.517241	0.0344828	0.137931	0.206897	0.103448
0.703704	0.037037	0.185185	0.037037	0.037037
0.0847458	0.40678	0.322034	0.0338983	0.152542
0.540984	0.0819672	0.213115	0.0819672	0.0819672
0.53211	0.174312	0.183486	0.0183486	0.0917431
0.264045	0.00561798	0.0168539	0.011236	0.702247
0.125	0.0625	0.125	0.625	0.0625
0.269231	0.0384615	0.0384615	0.538462	0.115385
0.365079	0.269841	0.126984	0.174603	0.0634921
0.0672269	0.0980392	0.795518	0.0112045	0.0280112
0.516854	0.0786517	0.123596	0.011236	0.269663
0.511111	0.0555556	0.0111111	0.0777778	0.344444
0.277778	0.111111	0.166667	0.0555556	0.388889
0.212121	0.454545	0.166667	0.0151515	0.151515
0.65099	0.0891089	0.0915842	0.019802	0.148515
0.00518135	0.0673575	0.0259067	0.0259067	0.875648
0.0909091	0.424242	0.0909091	0.030303	0.363636
0.2125	0.025	0.7125	0.01875	0.03125
0.735294	0.0294118	0.0294118	0.0294118	0.176471
0.738776	0.220408	0.00408163	0.0163265	0.0204082
0.693878	0.122449	0.102041	0.0204082	0.0612245
0.133333	0.0666667	0.0333333	0.7	0.0666667
0.326531	0.0204082	0.0938776	0.530612	0.0285714
0.1	0.0222222	0.1	0.766667	0.0111111
0.458333	0.125	0.0416667	0.0833333	0.291667
0.475	0.15	0.1	0.05	0.225
0.575342	0.0136986	0.0410959	0.0273973	0.342466
0.308824	0.0294118	0.0882353	0.0147059	0.558824
0.48	0.04	0.16	0.16	0.16
0.404762	0.5	0.047619	0.0238095	0.0238095
0.576923	0.0769231	0.0384615	0.230769	0.0769231
0.5625	0.0208333	0.0625	0.0208333	0.333333
0.190476	0.166667	0.52381	0.047619	0.0714286
0.171717	0.686869	0.0808081	0.010101	0.0505051
0.357143	0.119048	0.214286	0.285714	0.0238095
0.30303	0.363636	0.0606061	0.181818	0.0909091
0.2	0.0444444	0.222222	0.488889	0.0444444
0.117647	0.0882353	0.205882	0.470588	0.117647
0.333333	0.0833333	0.0416667	0.0972222	0.444444
0.413043	0.173913	0.304348	0.0434783	0.0652174
0.0769231	0.0384615	0.230769	0.5	0.153846
0.5	0.0714286	0.214286	0.0714286	0.142857
0.526316	0.157895	0.105263	0.157895	0.0526316
0.478261	0.130435	0.0434783	0.26087	0.0869565
0.433962	0.0188679	0.0377358	0.0125786	0.496855
0.698113	0.207547	0.0377358	0.0188679	0.0377358
0.315789	0.0350877	0.140351	0.473684	0.0350877
0.285714	0.0952381	0.142857	0.428571	0.047619
0.460317	0.126984	0.015873	0.047619	0.349206
