0.288889	0.0666667	0.0444444	0.133333	0.111111	0.0666667	0.266667	0.0222222
0.392857	0.0714286	0.0714286	0.0357143	0.321429	0.0357143	0.0357143	0.0357143
0.0812721	0.0812721	0.0424028	0.0706714	0.19788	0.00353357	0.515901	0.00706714
0.518519	0.037037	0.148148	0.111111	0.037037	0.0740741	0.037037	0.037037
0.023622	0.307087	0.015748	0.480315	0.102362	0.0393701	0.015748	0.015748
0.0952381	0.238095	0.047619	0.142857	0.238095	0.047619	0.0952381	0.0952381
0.642857	0.0357143	0.0714286	0.0714286	0.0714286	0.0357143	0.0357143	0.0357143
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.448276	0.0517241	0.0689655	0.137931	0.137931	0.0517241	0.0862069	0.0172414
0.046875	0.0625	0.03125	0.40625	0.15625	0.046875	0.203125	0.046875
0.615385	0.0192308	0.0576923	0.115385	0.115385	0.0192308	0.0384615	0.0192308
0.171429	0.114286	0.0571429	0.142857	0.0285714	0.142857	0.314286	0.0285714
0.483871	0.0215054	0.0645161	0.247312	0.0645161	0.0752688	0.0215054	0.0215054
0.0461538	0.0307692	0.0307692	0.153846	0.292308	0.138462	0.261538	0.0461538
0.0320285	0.088968	0.19573	0.27758	0.213523	0.106762	0.0747331	0.0106762
0.604167	0.00694444	0.0902778	0.118056	0.00694444	0.0694444	0.0416667	0.0625
0.565217	0.0434783	0.0434783	0.0434783	0.0434783	0.173913	0.0434783	0.0434783
0.54902	0.0392157	0.0196078	0.235294	0.0588235	0.0588235	0.0196078	0.0196078
0.0434783	0.0434783	0.0217391	0.0434783	0.130435	0.0652174	0.434783	0.217391
0.356164	0.0136986	0.0547945	0.287671	0.0273973	0.0273973	0.178082	0.0547945
0.0483871	0.290323	0.016129	0.129032	0.451613	0.016129	0.0322581	0.016129
0.0408163	0.0612245	0.571429	0.22449	0.0408163	0.0204082	0.0204082	0.0204082
0.0588235	0.0588235	0.0196078	0.313725	0.431373	0.0196078	0.0784314	0.0196078
0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.222222
0.0208333	0.0833333	0.0208333	0.520833	0.0416667	0.25	0.0208333	0.0416667
0.0769231	0.307692	0.0769231	0.0384615	0.269231	0.115385	0.0769231	0.0384615
0.08	0.04	0.04	0.2	0.16	0.32	0.12	0.04
0.0714286	0.0714286	0.142857	0.0714286	0.0714286	0.214286	0.0714286	0.285714
0.111111	0.222222	0.0555556	0.222222	0.111111	0.111111	0.111111	0.0555556
0.00544959	0.90327	0.00817439	0.0558583	0.00681199	0.00817439	0.00681199	0.00544959
0.25	0.03125	0.03125	0.125	0.3125	0.09375	0.125	0.03125
0.0333333	0.0333333	0.1	0.0333333	0.666667	0.0666667	0.0333333	0.0333333
