0.139535	0.255814	0.209302	0.139535	0.186047	0.0697674
0.0384615	0.0769231	0.153846	0.384615	0.307692	0.0384615
0.00711744	0.160142	0.13879	0.0284698	0.519573	0.145907
0.08	0.04	0.52	0.24	0.08	0.04
0.096	0.04	0.048	0.008	0.384	0.424
0.157895	0.105263	0.0526316	0.105263	0.315789	0.263158
0.0384615	0.0384615	0.0384615	0.769231	0.0769231	0.0384615
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667
0.0178571	0.125	0.0178571	0.410714	0.321429	0.107143
0.112903	0.225806	0.0645161	0.0483871	0.241935	0.306452
0.02	0.08	0.16	0.42	0.3	0.02
0.030303	0.545455	0.242424	0.030303	0.0606061	0.0909091
0.021978	0.0659341	0.043956	0.516484	0.340659	0.010989
0.0952381	0.031746	0.0634921	0.0793651	0.68254	0.047619
0.146953	0.111111	0.172043	0.0107527	0.426523	0.132616
0.084507	0.0915493	0.169014	0.626761	0.0211268	0.00704225
0.0952381	0.047619	0.238095	0.428571	0.142857	0.047619
0.102041	0.0816327	0.0204082	0.632653	0.142857	0.0204082
0.113636	0.636364	0.0227273	0.0454545	0.136364	0.0454545
0.126761	0.183099	0.126761	0.295775	0.211268	0.056338
0.0166667	0.05	0.0166667	0.0166667	0.616667	0.283333
0.12766	0.12766	0.489362	0.0212766	0.0851064	0.148936
0.0204082	0.102041	0.0204082	0.0204082	0.653061	0.183673
0.142857	0.142857	0.285714	0.142857	0.142857	0.142857
0.347826	0.0217391	0.0434783	0.0434783	0.326087	0.217391
0.25	0.0416667	0.0416667	0.0416667	0.25	0.375
0.434783	0.0869565	0.0869565	0.0434783	0.26087	0.0869565
0.416667	0.0833333	0.0833333	0.25	0.0833333	0.0833333
0.25	0.125	0.0625	0.0625	0.1875	0.3125
0.0136612	0.0150273	0.0245902	0.00956284	0.0300546	0.907104
0.133333	0.0333333	0.1	0.266667	0.366667	0.1
0.0357143	0.0714286	0.321429	0.0357143	0.464286	0.0714286
0.0666667	0.416667	0.183333	0.183333	0.0833333	0.0666667
0.129032	0.0967742	0.0806452	0.112903	0.548387	0.0322581
0.0363636	0.381818	0.109091	0.0181818	0.345455	0.109091
0.00558659	0.00558659	0.00558659	0.0111732	0.296089	0.675978
0.294118	0.0588235	0.117647	0.411765	0.0588235	0.0588235
0.148148	0.037037	0.0740741	0.481481	0.185185	0.0740741
0.125	0.25	0.171875	0.171875	0.25	0.03125
0.00558659	0.164804	0.703911	0.0446927	0.0614525	0.0195531
0.0555556	0.0666667	0.0222222	0.0222222	0.733333	0.1
0.10989	0.0879121	0.010989	0.0769231	0.395604	0.318681
0.210526	0.105263	0.105263	0.0526316	0.157895	0.368421
0.0746269	0.462687	0.0895522	0.0597015	0.164179	0.149254
0.0246914	0.123457	0.0641975	0.00987654	0.654321	0.123457
0.0154639	0.798969	0.0721649	0.0206186	0.00515464	0.0876289
0.176471	0.323529	0.0588235	0.0294118	0.235294	0.176471
0.0745342	0.068323	0.670807	0.0186335	0.15528	0.0124224
0.0857143	0.0285714	0.0571429	0.0285714	0.714286	0.0857143
0.829268	0.0406504	0.00406504	0.0203252	0.101626	0.00406504
0.62	0.04	0.02	0.04	0.24	0.04
0.0967742	0.0322581	0.0322581	0.709677	0.0967742	0.0322581
0.495935	0.0365854	0.0772358	0.158537	0.227642	0.00406504
0.043956	0.032967	0.0659341	0.769231	0.0769231	0.010989
0.52	0.04	0.08	0.04	0.08	0.24
0.317073	0.0487805	0.195122	0.0731707	0.146341	0.219512
0.0135135	0.0405405	0.027027	0.027027	0.635135	0.256757
0.0289855	0.0724638	0.0289855	0.057971	0.347826	0.463768
