0.173913	0.108696	0.0217391	0.0652174	0.304348	0.217391	0.0217391	0.0217391	0.0652174
0.0344828	0.0344828	0.103448	0.241379	0.137931	0.310345	0.0344828	0.0689655	0.0344828
0.00352113	0.0211268	0.116197	0.133803	0.239437	0.0387324	0.0211268	0.0528169	0.373239
0.0357143	0.0714286	0.178571	0.0714286	0.0357143	0.5	0.0357143	0.0357143	0.0357143
0.0703125	0.015625	0.015625	0.171875	0.125	0.015625	0.0078125	0.382812	0.195312
0.136364	0.0909091	0.0454545	0.0454545	0.0454545	0.0454545	0.0909091	0.272727	0.227273
0.137931	0.0344828	0.0344828	0.0689655	0.0689655	0.517241	0.0689655	0.0344828	0.0344828
0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111
0.0169492	0.0169492	0.0338983	0.0169492	0.237288	0.474576	0.0169492	0.135593	0.0508475
0.0923077	0.0153846	0.0923077	0.0923077	0.215385	0.0307692	0.0461538	0.338462	0.0769231
0.0377358	0.0754717	0.0377358	0.226415	0.0754717	0.45283	0.0377358	0.0377358	0.0188679
0.0555556	0.305556	0.277778	0.0277778	0.111111	0.0277778	0.0833333	0.0555556	0.0555556
0.0744681	0.0106383	0.0319149	0.180851	0.159574	0.425532	0.0319149	0.0531915	0.0319149
0.030303	0.0606061	0.030303	0.242424	0.0606061	0.136364	0.0606061	0.136364	0.242424
0.0531915	0.0815603	0.138298	0.195035	0.241135	0.0212766	0.0319149	0.191489	0.0460993
0.0344828	0.0413793	0.0758621	0.0206897	0.17931	0.57931	0.0275862	0.0275862	0.0137931
0.125	0.0833333	0.0416667	0.0416667	0.0833333	0.5	0.0416667	0.0416667	0.0416667
0.0769231	0.0192308	0.0192308	0.0384615	0.115385	0.557692	0.0384615	0.115385	0.0192308
0.0212766	0.638298	0.0212766	0.0851064	0.0425532	0.0425532	0.0212766	0.106383	0.0212766
0.0810811	0.121622	0.0540541	0.027027	0.121622	0.351351	0.0135135	0.216216	0.0135135
0.015873	0.031746	0.015873	0.285714	0.111111	0.047619	0.015873	0.174603	0.301587
0.02	0.02	0.48	0.04	0.02	0.04	0.02	0.28	0.08
0.0192308	0.0769231	0.0192308	0.442308	0.0961538	0.0384615	0.0192308	0.192308	0.0961538
0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.0816327	0.0204082	0.0204082	0.163265	0.22449	0.0204082	0.0816327	0.367347	0.0204082
0.037037	0.111111	0.037037	0.185185	0.148148	0.0740741	0.0740741	0.037037	0.296296
0.346154	0.0384615	0.0384615	0.0769231	0.192308	0.115385	0.0769231	0.0769231	0.0384615
0.266667	0.0666667	0.133333	0.0666667	0.0666667	0.0666667	0.2	0.0666667	0.0666667
0.157895	0.105263	0.0526316	0.0526316	0.157895	0.0526316	0.0526316	0.210526	0.157895
0.0136054	0.014966	0.00952381	0.00680272	0.0217687	0.00136054	0.00544218	0.0965986	0.829932
0.0606061	0.030303	0.0909091	0.272727	0.0909091	0.272727	0.030303	0.0909091	0.0606061
0.0322581	0.0967742	0.0322581	0.516129	0.16129	0.0322581	0.0322581	0.0322581	0.0645161
0.047619	0.31746	0.190476	0.0793651	0.047619	0.190476	0.015873	0.031746	0.0793651
0.0307692	0.0153846	0.0769231	0.338462	0.307692	0.0307692	0.169231	0.0153846	0.0153846
0.168142	0.106195	0.123894	0.123894	0.336283	0.0176991	0.00884956	0.0884956	0.0265487
0.010989	0.00549451	0.00549451	0.175824	0.0604396	0.00549451	0.010989	0.104396	0.620879
0.2	0.05	0.1	0.05	0.05	0.35	0.1	0.05	0.05
0.0333333	0.0333333	0.0333333	0.1	0.166667	0.366667	0.0333333	0.2	0.0333333
0.0746269	0.208955	0.0895522	0.283582	0.0746269	0.0447761	0.164179	0.0298507	0.0298507
0.00831025	0.0304709	0.65097	0.0166205	0.124654	0.130194	0.00554017	0.0138504	0.0193906
0.0322581	0.0215054	0.0430108	0.258065	0.0645161	0.0107527	0.0215054	0.451613	0.0967742
0.0744681	0.0106383	0.0106383	0.159574	0.106383	0.0851064	0.0531915	0.43617	0.0638298
0.0454545	0.0909091	0.181818	0.181818	0.0454545	0.0454545	0.0454545	0.0454545	0.318182
0.0571429	0.314286	0.0571429	0.1	0.185714	0.0714286	0.0285714	0.171429	0.0142857
0.0220588	0.0392157	0.0490196	0.566176	0.166667	0.00980392	0.00490196	0.0318627	0.110294
0.0101523	0.0203046	0.0152284	0.0152284	0.00507614	0.00507614	0.862944	0.00507614	0.0609137
0.0540541	0.324324	0.0540541	0.027027	0.0810811	0.027027	0.0540541	0.324324	0.0540541
0.0182927	0.0243902	0.585366	0.0609756	0.097561	0.121951	0.00609756	0.0670732	0.0182927
0.0789474	0.0263158	0.0263158	0.263158	0.0263158	0.0263158	0.105263	0.342105	0.105263
0.835341	0.0160643	0.00803213	0.0843373	0.0200803	0.00401606	0.00401606	0.0160643	0.0120482
0.509434	0.0188679	0.0943396	0.0754717	0.150943	0.0188679	0.0188679	0.0754717	0.0377358
0.0294118	0.0588235	0.0294118	0.0294118	0.117647	0.617647	0.0294118	0.0588235	0.0294118
0.353414	0.00401606	0.0481928	0.0240964	0.277108	0.140562	0.0361446	0.0963855	0.0200803
0.0212766	0.0106383	0.0212766	0.0319149	0.0212766	0.776596	0.0531915	0.0531915	0.0106383
0.571429	0.0357143	0.0357143	0.0357143	0.0357143	0.0714286	0.0357143	0.0357143	0.142857
0.181818	0.0681818	0.0454545	0.0454545	0.113636	0.0909091	0.0681818	0.0909091	0.295455
0.012987	0.0519481	0.012987	0.25974	0.12987	0.0519481	0.012987	0.363636	0.103896
0.0277778	0.0138889	0.0416667	0.236111	0.0138889	0.0555556	0.0138889	0.458333	0.138889
0.137931	0.0689655	0.0344828	0.275862	0.0689655	0.172414	0.103448	0.103448	0.0344828
0.152174	0.217391	0.0434783	0.152174	0.130435	0.0652174	0.0217391	0.195652	0.0217391
0.2	0.1	0.0333333	0.0666667	0.2	0.0333333	0.1	0.233333	0.0333333
