0.268293	0.243902	0.195122	0.292683
0.291667	0.125	0.333333	0.25
0.293907	0.21147	0.462366	0.0322581
0.130435	0.0434783	0.173913	0.652174
0.268293	0.658537	0.0650407	0.00813008
0.117647	0.647059	0.117647	0.117647
0.125	0.0416667	0.0833333	0.75
0.25	0.25	0.25	0.25
0.259259	0.12963	0.166667	0.444444
0.45	0.3	0.0666667	0.183333
0.3125	0.0416667	0.125	0.520833
0.322581	0.16129	0.451613	0.0645161
0.438202	0.011236	0.0561798	0.494382
0.311475	0.442623	0.131148	0.114754
0.483755	0.249097	0.223827	0.0433213
0.142857	0.0285714	0.157143	0.671429
0.263158	0.105263	0.105263	0.526316
0.361702	0.0212766	0.0638298	0.553191
0.738095	0.0952381	0.0238095	0.142857
0.202899	0.217391	0.101449	0.478261
0.5	0.465517	0.0172414	0.0172414
0.311111	0.111111	0.555556	0.0222222
0.255319	0.702128	0.0212766	0.0212766
0.2	0.2	0.4	0.2
0.727273	0.181818	0.0227273	0.0681818
0.363636	0.5	0.0454545	0.0909091
0.714286	0.047619	0.0952381	0.142857
0.4	0.1	0.1	0.4
0.357143	0.5	0.0714286	0.0714286
0.0506849	0.924658	0.0150685	0.00958904
0.464286	0.107143	0.107143	0.321429
0.384615	0.423077	0.153846	0.0384615
0.172414	0.413793	0.206897	0.206897
0.483333	0.1	0.216667	0.2
0.592593	0.0648148	0.324074	0.0185185
0.20904	0.762712	0.0112994	0.0169492
0.2	0.0666667	0.0666667	0.666667
0.44	0.04	0.08	0.44
0.467742	0.177419	0.193548	0.16129
0.0898876	0.0393258	0.803371	0.0674157
0.613636	0.340909	0.0340909	0.0113636
0.483146	0.404494	0.011236	0.101124
0.176471	0.294118	0.470588	0.0588235
0.415385	0.230769	0.338462	0.0153846
0.354839	0.528536	0.114144	0.00248139
0.015625	0.104167	0.046875	0.833333
0.375	0.4375	0.15625	0.03125
0.226415	0.0566038	0.672956	0.0440252
0.727273	0.212121	0.030303	0.030303
0.795082	0.0122951	0.17623	0.0163934
0.666667	0.0833333	0.0208333	0.229167
0.137931	0.0344828	0.0689655	0.758621
0.639344	0.0122951	0.0983607	0.25
0.146067	0.011236	0.0786517	0.764045
0.434783	0.304348	0.217391	0.0434783
0.410256	0.282051	0.179487	0.128205
0.555556	0.416667	0.0138889	0.0138889
0.283582	0.656716	0.0298507	0.0298507
0.25	0.25	0.208333	0.291667
0.634146	0.219512	0.121951	0.0243902
0.84	0.04	0.04	0.08
0.531915	0.382979	0.0425532	0.0425532
0.292683	0.121951	0.365854	0.219512
0.693878	0.153061	0.142857	0.0102041
0.439024	0.0243902	0.243902	0.292683
0.28125	0.15625	0.5	0.0625
0.272727	0.0454545	0.0909091	0.590909
0.212121	0.212121	0.0606061	0.515152
0.352113	0.450704	0.056338	0.140845
0.511111	0.0888889	0.177778	0.222222
0.08	0.2	0.28	0.44
0.384615	0.153846	0.230769	0.230769
0.611111	0.111111	0.166667	0.111111
0.681818	0.0909091	0.181818	0.0454545
0.329114	0.639241	0.0253165	0.00632911
0.865385	0.0384615	0.0384615	0.0576923
0.589286	0.0357143	0.107143	0.267857
0.4	0.05	0.15	0.4
0.403226	0.5	0.0645161	0.0322581
0.157895	0.526316	0.105263	0.210526
0.615385	0.0769231	0.153846	0.153846
0.372093	0.0232558	0.209302	0.395349
0.365079	0.301587	0.15873	0.174603
0.333333	0.030303	0.30303	0.333333
0.25	0.5	0.125	0.125
0.25	0.25	0.25	0.25
0.538462	0.0769231	0.153846	0.230769
0.25	0.25	0.25	0.25
0.375	0.025	0.275	0.325
0.219512	0.097561	0.317073	0.365854
0.5	0.0416667	0.333333	0.125
0.268398	0.692641	0.017316	0.021645
0.9	0.05	0.0333333	0.0166667
0.897436	0.025641	0.025641	0.0512821
0.181818	0.0227273	0.0909091	0.704545
0.0526316	0.915789	0.0105263	0.0210526
0.666667	0.111111	0.166667	0.0555556
0.291339	0.622047	0.0787402	0.00787402
0.181818	0.272727	0.363636	0.181818
0.5625	0.0625	0.125	0.25
0.583333	0.0833333	0.0833333	0.25
0.918919	0.0439189	0.0337838	0.00337838
0.189018	0.0295671	0.174234	0.607181
0.416667	0.0833333	0.25	0.25
0.74359	0.196581	0.034188	0.025641
0.62	0.12	0.1	0.16
0.207506	0.0242826	0.304636	0.463576
0.428571	0.357143	0.142857	0.0714286
0.463364	0.509217	0.0209677	0.00645161
0.555556	0.148148	0.037037	0.259259
0.433333	0.2	0.266667	0.1
0.391304	0.434783	0.130435	0.0434783
0.36747	0.560241	0.0301205	0.0421687
0.490909	0.0181818	0.0727273	0.418182
0.0967742	0.16129	0.0322581	0.709677
0.0952381	0.047619	0.0952381	0.761905
0.0571429	0.0285714	0.657143	0.257143
0.636364	0.136364	0.0909091	0.136364
0.132867	0.755245	0.0979021	0.013986
0.6	0.2	0.0285714	0.171429
0.52381	0.238095	0.119048	0.119048
0.654054	0.0108108	0.237838	0.0972973
0.433333	0.0166667	0.0333333	0.516667
0.8	0.0571429	0.1	0.0428571
0.84	0.04	0.08	0.04
0.131965	0.13783	0.651026	0.0791789
0.3125	0.0078125	0.132812	0.546875
0.576427	0.364641	0.0497238	0.0092081
0.1875	0.0625	0.0625	0.6875
0.778761	0.0442478	0.0619469	0.115044
0.531915	0.148936	0.170213	0.148936
0.613636	0.0227273	0.0227273	0.340909
0.46789	0.477064	0.0458716	0.00917431
0.598958	0.0104167	0.135417	0.255208
0.647059	0.235294	0.0294118	0.0882353
0.672727	0.0181818	0.0363636	0.272727
0.384615	0.423077	0.153846	0.0384615
0.0199005	0.0597015	0.910448	0.00995025
0.466667	0.488889	0.0222222	0.0222222
0.625	0.125	0.125	0.125
0.666667	0.234043	0.0496454	0.0496454
0.272727	0.0909091	0.0909091	0.545455
0.25	0.25	0.25	0.25
0.222222	0.111111	0.166667	0.5
0.25	0.375	0.125	0.25
0.333333	0.333333	0.166667	0.166667
0.416667	0.0416667	0.25	0.291667
0.277778	0.166667	0.111111	0.444444
0.657895	0.0526316	0.184211	0.105263
0.792208	0.0519481	0.142857	0.012987
0.605042	0.0420168	0.268908	0.0840336
0.3125	0.657738	0.0178571	0.0119048
0.181818	0.030303	0.181818	0.606061
0.929204	0.0265487	0.0265487	0.0176991
0.692308	0.0769231	0.0769231	0.153846
0.166667	0.0555556	0.0555556	0.722222
0.736842	0.0526316	0.157895	0.0526316
0.25	0.133333	0.3	0.316667
0.3125	0.4375	0.125	0.125
0.46875	0.5	0.0208333	0.0104167
0.428571	0.285714	0.142857	0.142857
0.3125	0.5625	0.0625	0.0625
0.55	0.05	0.35	0.05
0.230769	0.0769231	0.230769	0.461538
0.697674	0.186047	0.0697674	0.0465116
0.168831	0.207792	0.545455	0.0779221
0.25	0.25	0.25	0.25
0.341176	0.0588235	0.0588235	0.541176
0.822464	0.0362319	0.123188	0.0181159
0.0625	0.09375	0.21875	0.625
0.518868	0.367925	0.0660377	0.0471698
0.428571	0.047619	0.333333	0.190476
0.64	0.16	0.08	0.12
0.27027	0.581081	0.135135	0.0135135
0.222222	0.222222	0.222222	0.333333
0.818182	0.125	0.0340909	0.0227273
0.457143	0.285714	0.2	0.0571429
0.22	0.533333	0.21	0.0366667
0.486486	0.135135	0.297297	0.0810811
0.289417	0.669546	0.0151188	0.0259179
0.377778	0.0333333	0.0888889	0.5
0.718232	0.0939227	0.110497	0.0773481
0.255952	0.696429	0.0416667	0.00595238
0.666667	0.166667	0.111111	0.0555556
