0.146341	0.390244	0.390244	0.0731707
0.166667	0.25	0.541667	0.0416667
0.114695	0.333333	0.114695	0.437276
0.130435	0.0869565	0.73913	0.0434783
0.146341	0.650407	0.0243902	0.178862
0.411765	0.176471	0.176471	0.235294
0.0416667	0.0833333	0.75	0.125
0.25	0.25	0.25	0.25
0.277778	0.12963	0.537037	0.0555556
0.416667	0.366667	0.133333	0.0833333
0.166667	0.208333	0.604167	0.0208333
0.225806	0.387097	0.193548	0.193548
0.292135	0.134831	0.539326	0.0337079
0.311475	0.278689	0.163934	0.245902
0.350181	0.400722	0.180505	0.0685921
0.207143	0.0214286	0.75	0.0214286
0.210526	0.105263	0.631579	0.0526316
0.212766	0.234043	0.468085	0.0851064
0.0714286	0.738095	0.166667	0.0238095
0.318841	0.15942	0.492754	0.0289855
0.137931	0.431034	0.0172414	0.413793
0.266667	0.133333	0.511111	0.0888889
0.106383	0.808511	0.0425532	0.0425532
0.2	0.2	0.4	0.2
0.681818	0.136364	0.0454545	0.136364
0.272727	0.136364	0.181818	0.409091
0.714286	0.190476	0.047619	0.047619
0.3	0.1	0.1	0.5
0.214286	0.428571	0.0714286	0.285714
0.0643836	0.0479452	0.0178082	0.869863
0.214286	0.357143	0.392857	0.0357143
0.0384615	0.884615	0.0384615	0.0384615
0.0862069	0.37931	0.310345	0.224138
0.483333	0.35	0.116667	0.05
0.175926	0.666667	0.111111	0.0462963
0.141243	0.20339	0.00564972	0.649718
0.266667	0.0666667	0.6	0.0666667
0.4	0.08	0.48	0.04
0.322581	0.387097	0.193548	0.0967742
0.011236	0.154494	0.80618	0.0280899
0.397727	0.511364	0.0113636	0.0795455
0.359551	0.438202	0.0898876	0.11236
0.0588235	0.294118	0.411765	0.235294
0.215385	0.646154	0.123077	0.0153846
0.0694789	0.774194	0.0719603	0.0843672
0.00520833	0.0104167	0.0520833	0.932292
0.3125	0.46875	0.09375	0.125
0.18239	0.194969	0.597484	0.0251572
0.545455	0.272727	0.030303	0.151515
0.918033	0.0696721	0.00819672	0.00409836
0.791667	0.0833333	0.0416667	0.0833333
0.275862	0.0689655	0.62069	0.0344828
0.692623	0.0778689	0.22541	0.00409836
0.101124	0.0337079	0.831461	0.0337079
0.521739	0.0434783	0.0869565	0.347826
0.333333	0.102564	0.179487	0.384615
0.430556	0.361111	0.0277778	0.180556
0.0746269	0.597015	0.0746269	0.253731
0.25	0.291667	0.416667	0.0416667
