0.288889	0.0666667	0.0222222	0.0888889	0.0444444	0.244444	0.222222	0.0222222
0.392857	0.0357143	0.0357143	0.107143	0.0357143	0.142857	0.178571	0.0714286
0.0530035	0.130742	0.0671378	0.14841	0.353357	0.14841	0.0848057	0.0141343
0.481481	0.037037	0.111111	0.037037	0.111111	0.148148	0.037037	0.037037
0.023622	0.244094	0.0708661	0.165354	0.244094	0.23622	0.00787402	0.00787402
0.0952381	0.190476	0.047619	0.190476	0.047619	0.285714	0.0952381	0.047619
0.678571	0.0357143	0.0357143	0.0357143	0.0714286	0.0714286	0.0357143	0.0357143
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.396552	0.0517241	0.0344828	0.103448	0.0689655	0.172414	0.155172	0.0172414
0.046875	0.25	0.03125	0.09375	0.171875	0.203125	0.171875	0.03125
0.461538	0.0192308	0.0384615	0.0961538	0.0192308	0.25	0.0576923	0.0576923
0.0571429	0.114286	0.2	0.2	0.114286	0.0857143	0.2	0.0285714
0.516129	0.0322581	0.0322581	0.0107527	0.0107527	0.236559	0.0967742	0.0645161
0.0615385	0.0615385	0.0307692	0.0307692	0.0153846	0.646154	0.0769231	0.0769231
0.0355872	0.0427046	0.19573	0.0960854	0.142349	0.284698	0.181495	0.0213523
0.548611	0.0138889	0.0277778	0.00694444	0.243056	0.00694444	0.0972222	0.0555556
0.521739	0.0869565	0.0869565	0.0434783	0.0434783	0.0434783	0.0869565	0.0869565
0.490196	0.0196078	0.0392157	0.0588235	0.0392157	0.156863	0.156863	0.0392157
0.0869565	0.0217391	0.0652174	0.0434783	0.0434783	0.0652174	0.652174	0.0217391
0.273973	0.0273973	0.0410959	0.0958904	0.30137	0.232877	0.0136986	0.0136986
0.016129	0.322581	0.0322581	0.0322581	0.0483871	0.5	0.0322581	0.016129
0.0612245	0.0612245	0.510204	0.0408163	0.0408163	0.244898	0.0204082	0.0204082
0.0196078	0.0784314	0.0196078	0.568627	0.0196078	0.235294	0.0392157	0.0196078
0.111111	0.111111	0.222222	0.111111	0.111111	0.111111	0.111111	0.111111
0.0208333	0.104167	0.0416667	0.0416667	0.104167	0.5	0.0833333	0.104167
0.0384615	0.384615	0.0384615	0.115385	0.153846	0.115385	0.0769231	0.0769231
0.08	0.04	0.04	0.04	0.28	0.36	0.04	0.12
0.0714286	0.142857	0.0714286	0.0714286	0.0714286	0.142857	0.0714286	0.357143
0.0555556	0.222222	0.0555556	0.0555556	0.333333	0.0555556	0.166667	0.0555556
0.0027248	0.891008	0.00817439	0.0177112	0.0313351	0.0408719	0.0013624	0.00681199
0.3125	0.0625	0.03125	0.15625	0.0625	0.1875	0.15625	0.03125
0.0333333	0.0666667	0.0333333	0.2	0.0666667	0.366667	0.2	0.0333333
0.193548	0.16129	0.112903	0.306452	0.016129	0.0967742	0.0645161	0.0483871
0.078125	0.015625	0.15625	0.0625	0.265625	0.296875	0.03125	0.09375
0.00892857	0.0625	0.151786	0.0803571	0.00892857	0.366071	0.303571	0.0178571
0.00552486	0.657459	0.0276243	0.00552486	0.00552486	0.270718	0.0165746	0.0110497
0.315789	0.0526316	0.0526316	0.0526316	0.105263	0.0526316	0.105263	0.263158
0.448276	0.0689655	0.103448	0.0344828	0.0689655	0.206897	0.0344828	0.0344828
0.0151515	0.030303	0.166667	0.0909091	0.166667	0.166667	0.30303	0.0606061
0.236111	0.0277778	0.475	0.025	0.025	0.0361111	0.169444	0.00555556
0.0217391	0.0978261	0.0434783	0.25	0.0869565	0.456522	0.0326087	0.0108696
0.0537634	0.16129	0.0107527	0.172043	0.225806	0.290323	0.0752688	0.0107527
0.047619	0.190476	0.285714	0.047619	0.047619	0.190476	0.142857	0.047619
0.0434783	0.115942	0.057971	0.115942	0.0869565	0.217391	0.347826	0.0144928
0.00737101	0.0786241	0.0589681	0.503686	0.039312	0.257985	0.04914	0.004914
0.00510204	0.0816327	0.0459184	0.770408	0.0204082	0.00510204	0.00510204	0.0663265
0.0277778	0.0833333	0.0555556	0.222222	0.194444	0.111111	0.277778	0.0277778
0.0613497	0.0245399	0.613497	0.0245399	0.0245399	0.141104	0.104294	0.00613497
0.0540541	0.135135	0.027027	0.0810811	0.027027	0.567568	0.027027	0.0810811
0.0241935	0.0120968	0.00403226	0.0201613	0.0282258	0.165323	0.0483871	0.697581
0.0384615	0.0384615	0.0192308	0.0384615	0.0769231	0.192308	0.0384615	0.557692
0.666667	0.030303	0.030303	0.030303	0.151515	0.030303	0.030303	0.030303
0.153226	0.00806452	0.0645161	0.00806452	0.520161	0.173387	0.0564516	0.016129
0.698925	0.0107527	0.0215054	0.0322581	0.0430108	0.107527	0.0215054	0.0645161
0.037037	0.185185	0.0740741	0.111111	0.037037	0.037037	0.037037	0.481481
0.0930233	0.255814	0.162791	0.0930233	0.0465116	0.0465116	0.0465116	0.255814
0.0131579	0.157895	0.0131579	0.197368	0.0394737	0.421053	0.131579	0.0263158
0.0704225	0.239437	0.028169	0.366197	0.0140845	0.183099	0.056338	0.0422535
0.142857	0.0714286	0.107143	0.214286	0.142857	0.142857	0.107143	0.0714286
0.0222222	0.111111	0.0222222	0.133333	0.0222222	0.266667	0.333333	0.0888889
0.0344828	0.0344828	0.0344828	0.0689655	0.517241	0.206897	0.0689655	0.0344828
0.0196078	0.0392157	0.0588235	0.215686	0.254902	0.372549	0.0196078	0.0196078
0.333333	0.0444444	0.2	0.0444444	0.0666667	0.222222	0.0444444	0.0444444
0.00980392	0.0686275	0.0392157	0.0784314	0.0980392	0.0980392	0.598039	0.00980392
0.266667	0.0444444	0.155556	0.0222222	0.0666667	0.244444	0.111111	0.0888889
0.0277778	0.0277778	0.0833333	0.138889	0.0277778	0.333333	0.305556	0.0555556
0.4375	0.0208333	0.1875	0.0208333	0.0416667	0.1875	0.0625	0.0416667
0.432432	0.027027	0.135135	0.135135	0.0540541	0.0810811	0.0540541	0.0810811
0.04	0.12	0.133333	0.0533333	0.333333	0.173333	0.08	0.0666667
0.0408163	0.0204082	0.163265	0.102041	0.204082	0.285714	0.0408163	0.142857
0.413793	0.0689655	0.206897	0.0689655	0.0344828	0.137931	0.0344828	0.0344828
0.117647	0.117647	0.176471	0.0588235	0.176471	0.176471	0.117647	0.0588235
0.0454545	0.0909091	0.0454545	0.0454545	0.0909091	0.272727	0.0454545	0.363636
0.153846	0.0384615	0.0769231	0.0384615	0.0384615	0.153846	0.346154	0.153846
0.00617284	0.41358	0.0246914	0.0864198	0.00617284	0.351852	0.0987654	0.0123457
0.0178571	0.0178571	0.0178571	0.0357143	0.0714286	0.160714	0.0357143	0.642857
0.0166667	0.0166667	0.0166667	0.0166667	0.6	0.2	0.116667	0.0166667
0.25	0.0416667	0.0833333	0.0416667	0.333333	0.166667	0.0416667	0.0416667
0.0606061	0.106061	0.0151515	0.242424	0.30303	0.151515	0.0909091	0.030303
0.26087	0.217391	0.0869565	0.0434783	0.0434783	0.26087	0.0434783	0.0434783
0.0588235	0.0588235	0.0588235	0.176471	0.176471	0.235294	0.176471	0.0588235
0.0851064	0.0425532	0.0212766	0.0638298	0.382979	0.234043	0.0212766	0.148936
0.0447761	0.0298507	0.149254	0.134328	0.268657	0.253731	0.0447761	0.0746269
0.0810811	0.027027	0.108108	0.0810811	0.324324	0.108108	0.0540541	0.216216
0.0833333	0.25	0.0833333	0.166667	0.166667	0.0833333	0.0833333	0.0833333
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.117647	0.0588235	0.0588235	0.0588235	0.470588	0.0588235	0.0588235	0.117647
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.204545	0.0227273	0.25	0.0227273	0.0681818	0.25	0.159091	0.0227273
0.111111	0.0666667	0.177778	0.0222222	0.422222	0.0888889	0.0888889	0.0222222
0.107143	0.0357143	0.178571	0.0714286	0.25	0.25	0.0714286	0.0357143
0.00425532	0.0893617	0.0212766	0.519149	0.0595745	0.208511	0.0893617	0.00851064
0.046875	0.0625	0.015625	0.015625	0.015625	0.453125	0.015625	0.375
