0.0222222	0.133333	0.0222222	0.444444	0.177778	0.0222222	0.0888889	0.0888889
0.0357143	0.0357143	0.107143	0.285714	0.25	0.142857	0.0357143	0.107143
0.00353357	0.123675	0.0212014	0.289753	0.233216	0.0176678	0.272085	0.0388693
0.037037	0.0740741	0.111111	0.518519	0.111111	0.0740741	0.037037	0.037037
0.015748	0.00787402	0.0708661	0.0314961	0.543307	0.0472441	0.212598	0.0708661
0.0952381	0.0952381	0.047619	0.047619	0.047619	0.190476	0.142857	0.333333
0.0357143	0.0357143	0.0357143	0.0714286	0.0357143	0.714286	0.0357143	0.0357143
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.0172414	0.0344828	0.0172414	0.137931	0.12069	0.431034	0.0517241	0.189655
0.03125	0.015625	0.03125	0.171875	0.21875	0.03125	0.125	0.375
0.0384615	0.0769231	0.0192308	0.480769	0.230769	0.0769231	0.0192308	0.0576923
0.0285714	0.228571	0.0857143	0.228571	0.142857	0.0285714	0.114286	0.142857
0.0430108	0.0107527	0.0537634	0.408602	0.290323	0.107527	0.0107527	0.0752688
0.0153846	0.0153846	0.0153846	0.153846	0.523077	0.0307692	0.0923077	0.153846
0.0213523	0.106762	0.188612	0.0106762	0.252669	0.088968	0.0427046	0.288256
0.0347222	0.00694444	0.125	0.166667	0.00694444	0.597222	0.0138889	0.0486111
0.0869565	0.0434783	0.0434783	0.434783	0.0434783	0.173913	0.0869565	0.0869565
0.0588235	0.0784314	0.0196078	0.0588235	0.0980392	0.607843	0.0196078	0.0588235
0.0217391	0.608696	0.0652174	0.0652174	0.0869565	0.0869565	0.0217391	0.0434783
0.0136986	0.0821918	0.0136986	0.150685	0.123288	0.369863	0.0273973	0.219178
0.016129	0.016129	0.016129	0.0806452	0.467742	0.016129	0.258065	0.129032
0.0204082	0.0408163	0.44898	0.0816327	0.102041	0.0204082	0.0816327	0.204082
0.0196078	0.431373	0.0196078	0.0196078	0.235294	0.0196078	0.0588235	0.196078
0.222222	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111
0.0416667	0.0208333	0.0416667	0.0208333	0.25	0.0833333	0.0833333	0.458333
0.153846	0.115385	0.0384615	0.0384615	0.192308	0.0769231	0.346154	0.0384615
0.08	0.04	0.04	0.08	0.36	0.24	0.04	0.12
0.5	0.0714286	0.0714286	0.0714286	0.0714286	0.0714286	0.0714286	0.0714286
0.0555556	0.166667	0.0555556	0.0555556	0.222222	0.111111	0.166667	0.166667
0.0027248	0.00817439	0.00817439	0.00681199	0.0122616	0.00817439	0.798365	0.155313
0.09375	0.03125	0.03125	0.1875	0.21875	0.1875	0.03125	0.21875
0.0333333	0.0333333	0.0666667	0.0666667	0.666667	0.0333333	0.0666667	0.0333333
0.0483871	0.33871	0.0967742	0.258065	0.0967742	0.016129	0.112903	0.0322581
0.140625	0.015625	0.1875	0.0625	0.46875	0.046875	0.03125	0.046875
0.0267857	0.0803571	0.1875	0.0982143	0.375	0.00892857	0.0267857	0.196429
0.0110497	0.00552486	0.00552486	0.0110497	0.220994	0.0110497	0.690608	0.0441989
0.263158	0.0526316	0.0526316	0.0526316	0.0526316	0.421053	0.0526316	0.0526316
0.0344828	0.0689655	0.0689655	0.103448	0.103448	0.413793	0.0344828	0.172414
0.181818	0.136364	0.151515	0.121212	0.272727	0.0151515	0.0151515	0.106061
0.00555556	0.0111111	0.211111	0.641667	0.0944444	0.00277778	0.0166667	0.0166667
0.0217391	0.108696	0.0543478	0.0326087	0.347826	0.0326087	0.0652174	0.336957
0.0752688	0.0430108	0.0215054	0.0430108	0.311828	0.0645161	0.0752688	0.365591
0.047619	0.142857	0.142857	0.0952381	0.142857	0.047619	0.333333	0.047619
0.0434783	0.304348	0.144928	0.0724638	0.231884	0.057971	0.0144928	0.130435
0.004914	0.351351	0.0515971	0.041769	0.34398	0.0540541	0.115479	0.036855
0.0612245	0.729592	0.0255102	0.0408163	0.0102041	0.0204082	0.102041	0.0102041
0.0277778	0.138889	0.111111	0.111111	0.0555556	0.166667	0.0555556	0.333333
0.0306748	0.0245399	0.533742	0.202454	0.116564	0.0184049	0.0184049	0.0552147
