0.238095	0.261905	0.357143	0.0952381	0.047619
0.08	0.32	0.52	0.04	0.04
0.192857	0.232143	0.1	0.439286	0.0357143
0.0416667	0.0833333	0.666667	0.125	0.0833333
0.233871	0.193548	0.0564516	0.5	0.016129
0.222222	0.166667	0.0555556	0.5	0.0555556
0.08	0.08	0.56	0.04	0.24
0.2	0.2	0.2	0.2	0.2
0.327273	0.0727273	0.454545	0.127273	0.0181818
0.344262	0.213115	0.0491803	0.213115	0.180328
0.183673	0.183673	0.571429	0.0204082	0.0408163
0.125	0.40625	0.3125	0.125	0.03125
0.388889	0.0666667	0.455556	0.0111111	0.0777778
0.322581	0.16129	0.0483871	0.387097	0.0806452
0.348921	0.28777	0.154676	0.140288	0.0683453
0.234043	0.0141844	0.546099	0.0141844	0.191489
0.35	0.05	0.5	0.05	0.05
0.395833	0.0833333	0.4375	0.0208333	0.0625
0.186047	0.697674	0.0465116	0.0232558	0.0465116
0.228571	0.1	0.328571	0.114286	0.228571
0.237288	0.118644	0.0338983	0.576271	0.0338983
0.0869565	0.173913	0.521739	0.195652	0.0217391
0.125	0.541667	0.0208333	0.291667	0.0208333
0.166667	0.166667	0.166667	0.166667	0.333333
0.666667	0.0888889	0.0222222	0.155556	0.0666667
0.0869565	0.434783	0.0869565	0.26087	0.130435
0.590909	0.181818	0.0454545	0.136364	0.0454545
0.181818	0.0909091	0.0909091	0.0909091	0.545455
0.4	0.133333	0.0666667	0.333333	0.0666667
0.0341997	0.0164159	0.0191518	0.922025	0.00820793
0.310345	0.310345	0.275862	0.0689655	0.0344828
0.111111	0.740741	0.0740741	0.037037	0.037037
0.0847458	0.440678	0.20339	0.186441	0.0847458
0.442623	0.229508	0.147541	0.0327869	0.147541
0.348624	0.458716	0.146789	0.0275229	0.0183486
0.168539	0.101124	0.011236	0.707865	0.011236
0.1875	0.0625	0.375	0.0625	0.3125
0.346154	0.0384615	0.461538	0.0384615	0.115385
0.285714	0.238095	0.0952381	0.047619	0.333333
0.0420168	0.114846	0.798319	0.0336134	0.0112045
0.41573	0.213483	0.0561798	0.292135	0.0224719
0.366667	0.111111	0.0333333	0.4	0.0888889
0.111111	0.166667	0.111111	0.388889	0.222222
0.242424	0.439394	0.19697	0.106061	0.0151515
0.180693	0.643564	0.0420792	0.113861	0.019802
0.00518135	0.0103627	0.015544	0.0569948	0.911917
0.363636	0.121212	0.181818	0.30303	0.030303
0.2125	0.125	0.58125	0.05625	0.025
0.5	0.147059	0.0588235	0.235294	0.0588235
0.571429	0.044898	0.00408163	0.00408163	0.37551
0.55102	0.0408163	0.0408163	0.0612245	0.306122
0.4	0.0666667	0.466667	0.0333333	0.0333333
0.681633	0.0163265	0.22449	0.0285714	0.0489796
0.255556	0.0111111	0.566667	0.0111111	0.155556
0.416667	0.0416667	0.0833333	0.333333	0.125
0.225	0.025	0.175	0.325	0.25
0.356164	0.273973	0.0136986	0.342466	0.0136986
0.191176	0.117647	0.102941	0.573529	0.0147059
0.24	0.36	0.2	0.08	0.12
0.404762	0.380952	0.0238095	0.0952381	0.0952381
0.769231	0.0769231	0.0384615	0.0769231	0.0384615
0.520833	0.0833333	0.0208333	0.354167	0.0208333
0.190476	0.0952381	0.52381	0.166667	0.0238095
0.313131	0.515152	0.0505051	0.0606061	0.0606061
0.309524	0.261905	0.333333	0.047619	0.047619
0.272727	0.454545	0.0606061	0.0606061	0.151515
0.422222	0.0444444	0.466667	0.0444444	0.0222222
0.147059	0.0882353	0.529412	0.147059	0.0882353
0.361111	0.152778	0.0277778	0.125	0.333333
0.195652	0.543478	0.0434783	0.0434783	0.173913
0.115385	0.115385	0.576923	0.153846	0.0384615
0.428571	0.142857	0.142857	0.214286	0.0714286
0.315789	0.105263	0.0526316	0.263158	0.263158
0.347826	0.217391	0.173913	0.0434783	0.217391
0.232704	0.194969	0.0188679	0.540881	0.0125786
0.509434	0.0188679	0.0188679	0.0377358	0.415094
0.421053	0.140351	0.0175439	0.0350877	0.385965
0.380952	0.142857	0.333333	0.047619	0.0952381
0.253968	0.365079	0.031746	0.285714	0.0634921
0.1	0.2	0.25	0.25	0.2
0.642857	0.0714286	0.0714286	0.142857	0.0714286
0.477273	0.0227273	0.0454545	0.0909091	0.363636
0.328125	0.09375	0.265625	0.15625	0.15625
0.235294	0.0882353	0.264706	0.0294118	0.382353
0.222222	0.222222	0.111111	0.333333	0.111111
0.2	0.2	0.2	0.2	0.2
0.5	0.0714286	0.142857	0.142857	0.142857
0.2	0.2	0.2	0.2	0.2
0.341463	0.121951	0.414634	0.0243902	0.097561
0.309524	0.142857	0.238095	0.047619	0.261905
0.44	0.08	0.24	0.04	0.2
0.155172	0.650862	0.00431034	0.185345	0.00431034
0.819672	0.0327869	0.0163934	0.114754	0.0163934
0.3	0.525	0.05	0.1	0.025
0.311111	0.0222222	0.244444	0.0222222	0.4
0.03125	0.0520833	0.0104167	0.895833	0.0104167
0.631579	0.157895	0.0526316	0.0526316	0.105263
0.148438	0.3125	0.0078125	0.515625	0.015625
0.0833333	0.25	0.25	0.166667	0.25
0.470588	0.0588235	0.117647	0.235294	0.117647
0.384615	0.230769	0.0769231	0.0769231	0.230769
0.750842	0.148148	0.016835	0.016835	0.0673401
0.214776	0.0543536	0.689182	0.0189974	0.0226913
0.153846	0.0769231	0.538462	0.0769231	0.153846
0.279661	0.618644	0.0254237	0.0338983	0.0423729
0.588235	0.0392157	0.0196078	0.117647	0.235294
0.189427	0.169604	0.618943	0.00660793	0.0154185
0.333333	0.0666667	0.0666667	0.2	0.333333
0.390693	0.0668049	0.00990555	0.531444	0.00115181
0.428571	0.178571	0.178571	0.0714286	0.142857
0.419355	0.225806	0.225806	0.0967742	0.0322581
0.416667	0.416667	0.0416667	0.0416667	0.0833333
0.305389	0.179641	0.011976	0.497006	0.00598802
0.517857	0.0357143	0.375	0.0535714	0.0178571
0.1875	0.09375	0.59375	0.03125	0.09375
0.181818	0.0454545	0.5	0.0454545	0.227273
0.0833333	0.0555556	0.527778	0.0555556	0.277778
0.434783	0.217391	0.0869565	0.217391	0.0434783
0.0555556	0.326389	0.0277778	0.583333	0.00694444
0.527778	0.0277778	0.0277778	0.277778	0.138889
0.697674	0.0465116	0.0697674	0.0930233	0.0930233
0.698925	0.107527	0.172043	0.016129	0.00537634
0.311475	0.0983607	0.540984	0.0163934	0.0327869
0.619718	0.183099	0.0140845	0.0704225	0.112676
0.346154	0.5	0.0384615	0.0769231	0.0384615
0.149123	0.181287	0.236842	0.204678	0.22807
0.372093	0.0232558	0.581395	0.00775194	0.0155039
0.409926	0.125	0.00919118	0.454044	0.00183824
0.176471	0.117647	0.588235	0.0588235	0.0588235
0.763158	0.0350877	0.131579	0.00877193	0.0614035
0.479167	0.0833333	0.145833	0.0208333	0.270833
0.488889	0.0222222	0.377778	0.0666667	0.0444444
