0.190476	0.166667	0.357143	0.190476	0.0952381
0.4	0.08	0.24	0.24	0.04
0.025	0.503571	0.157143	0.271429	0.0428571
0.0833333	0.0833333	0.666667	0.125	0.0416667
0.0241935	0.104839	0.0241935	0.669355	0.177419
0.111111	0.277778	0.0555556	0.333333	0.222222
0.56	0.04	0.16	0.08	0.16
0.2	0.2	0.2	0.2	0.2
0.527273	0.0727273	0.181818	0.181818	0.0363636
0.131148	0.278689	0.0655738	0.409836	0.114754
0.122449	0.102041	0.408163	0.306122	0.0612245
0.125	0.59375	0.1875	0.0625	0.03125
0.244444	0.0777778	0.422222	0.222222	0.0333333
0.0483871	0.0645161	0.0967742	0.709677	0.0806452
0.115108	0.172662	0.179856	0.464029	0.0683453
0.70922	0.0780142	0.163121	0.0212766	0.0283688
0.5	0.05	0.15	0.2	0.1
0.604167	0.145833	0.0208333	0.145833	0.0833333
0.0697674	0.674419	0.0232558	0.209302	0.0232558
0.342857	0.271429	0.171429	0.185714	0.0285714
0.0169492	0.0508475	0.0169492	0.610169	0.305085
0.0217391	0.282609	0.478261	0.130435	0.0869565
0.0416667	0.145833	0.0625	0.729167	0.0208333
0.166667	0.166667	0.333333	0.166667	0.166667
0.177778	0.0666667	0.0222222	0.644444	0.0888889
0.173913	0.130435	0.0434783	0.26087	0.391304
0.409091	0.227273	0.0454545	0.272727	0.0454545
0.272727	0.0909091	0.0909091	0.0909091	0.454545
0.133333	0.2	0.0666667	0.333333	0.266667
0.00957592	0.0519836	0.0246238	0.0629275	0.850889
0.310345	0.0689655	0.137931	0.448276	0.0344828
0.0740741	0.222222	0.0740741	0.592593	0.037037
0.152542	0.389831	0.186441	0.135593	0.135593
0.180328	0.131148	0.180328	0.47541	0.0327869
0.0366972	0.40367	0.0917431	0.431193	0.0366972
0.00561798	0.0224719	0.0224719	0.342697	0.606742
0.6875	0.0625	0.0625	0.0625	0.125
0.653846	0.0769231	0.0384615	0.192308	0.0384615
0.190476	0.238095	0.142857	0.333333	0.0952381
0.047619	0.176471	0.70028	0.0588235	0.0168067
0.0224719	0.101124	0.011236	0.786517	0.0786517
0.133333	0.1	0.0555556	0.644444	0.0666667
0.0555556	0.222222	0.333333	0.166667	0.222222
0.136364	0.545455	0.0151515	0.287879	0.0151515
0.0321782	0.0891089	0.0742574	0.732673	0.0717822
0.00518135	0.0103627	0.0362694	0.0207254	0.927461
0.151515	0.30303	0.0606061	0.424242	0.0606061
0.09375	0.05625	0.64375	0.175	0.03125
0.0294118	0.0294118	0.0882353	0.735294	0.117647
0.804082	0.0285714	0.00816327	0.15102	0.00816327
0.510204	0.0204082	0.102041	0.306122	0.0612245
0.833333	0.0333333	0.0333333	0.0666667	0.0333333
0.604082	0.0816327	0.0897959	0.220408	0.00408163
0.755556	0.0444444	0.166667	0.0111111	0.0222222
0.416667	0.0416667	0.125	0.166667	0.25
0.225	0.025	0.15	0.275	0.325
0.0273973	0.0684932	0.0273973	0.780822	0.0958904
0.102941	0.0294118	0.0735294	0.647059	0.147059
0.24	0.12	0.2	0.4	0.04
0.0952381	0.642857	0.0238095	0.214286	0.0238095
0.153846	0.153846	0.0769231	0.576923	0.0384615
0.0625	0.0625	0.0208333	0.770833	0.0833333
0.0952381	0.047619	0.452381	0.309524	0.0952381
0.181818	0.666667	0.0606061	0.0808081	0.010101
0.309524	0.142857	0.285714	0.238095	0.0238095
0.0606061	0.363636	0.212121	0.333333	0.030303
0.444444	0.155556	0.177778	0.2	0.0222222
0.5	0.205882	0.176471	0.0882353	0.0294118
0.0555556	0.111111	0.0138889	0.597222	0.222222
0.108696	0.173913	0.0869565	0.608696	0.0217391
0.461538	0.0384615	0.230769	0.230769	0.0384615
0.214286	0.0714286	0.285714	0.214286	0.214286
0.421053	0.157895	0.157895	0.210526	0.0526316
0.478261	0.0869565	0.0869565	0.173913	0.173913
0.0125786	0.0691824	0.0314465	0.484277	0.402516
0.792453	0.113208	0.0188679	0.0188679	0.0566038
0.578947	0.0701754	0.0701754	0.22807	0.0526316
0.571429	0.047619	0.142857	0.142857	0.0952381
0.015873	0.206349	0.047619	0.571429	0.15873
0.2	0.2	0.05	0.15	0.4
