0.130435	0.152174	0.0434783	0.0869565	0.0217391	0.0434783	0.23913	0.0869565	0.195652
0.0344828	0.103448	0.103448	0.0344828	0.0689655	0.103448	0.310345	0.0344828	0.206897
0.00352113	0.116197	0.056338	0.0422535	0.056338	0.0387324	0.0422535	0.207746	0.43662
0.0357143	0.0714286	0.107143	0.0714286	0.0357143	0.0357143	0.5	0.0357143	0.107143
0.0703125	0.0234375	0.046875	0.0078125	0.0390625	0.421875	0.0078125	0.195312	0.1875
0.0909091	0.0454545	0.0454545	0.0454545	0.136364	0.409091	0.0909091	0.0909091	0.0454545
0.0344828	0.0344828	0.0344828	0.0344828	0.0689655	0.0689655	0.62069	0.0344828	0.0689655
0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111
0.0169492	0.0338983	0.0169492	0.0338983	0.101695	0.0338983	0.491525	0.0169492	0.254237
0.0615385	0.0769231	0.0153846	0.0615385	0.276923	0.215385	0.0153846	0.123077	0.153846
0.0377358	0.0566038	0.0188679	0.0188679	0.0566038	0.0377358	0.490566	0.0188679	0.264151
0.0277778	0.305556	0.166667	0.0277778	0.138889	0.0833333	0.0555556	0.0555556	0.138889
0.0531915	0.0638298	0.0106383	0.0319149	0.0638298	0.0319149	0.340426	0.0212766	0.382979
0.0454545	0.030303	0.0151515	0.0151515	0.121212	0.363636	0.0757576	0.0909091	0.242424
0.0283688	0.102837	0.156028	0.0141844	0.216312	0.14539	0.0141844	0.0319149	0.29078
0.062069	0.144828	0.0482759	0.0275862	0.144828	0.0137931	0.524138	0.00689655	0.0275862
0.125	0.0416667	0.0416667	0.0416667	0.0833333	0.0416667	0.416667	0.0416667	0.166667
0.0576923	0.0576923	0.0192308	0.0192308	0.0769231	0.0384615	0.519231	0.0192308	0.192308
0.0425532	0.659574	0.0212766	0.0212766	0.0425532	0.0212766	0.0851064	0.0212766	0.0851064
0.148649	0.0540541	0.0675676	0.0135135	0.202703	0.027027	0.337838	0.0135135	0.135135
0.015873	0.047619	0.015873	0.015873	0.0634921	0.0793651	0.015873	0.301587	0.444444
0.02	0.06	0.46	0.02	0.12	0.12	0.02	0.1	0.08
0.0192308	0.0769231	0.0192308	0.0192308	0.0384615	0.480769	0.0192308	0.0769231	0.25
0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1
0.0816327	0.0204082	0.0204082	0.0408163	0.346939	0.0816327	0.0204082	0.0612245	0.326531
0.185185	0.037037	0.037037	0.037037	0.037037	0.222222	0.0740741	0.222222	0.148148
0.0769231	0.0384615	0.0384615	0.0384615	0.346154	0.0384615	0.0769231	0.0384615	0.307692
0.333333	0.0666667	0.0666667	0.2	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667
0.105263	0.0526316	0.105263	0.0526316	0.263158	0.105263	0.0526316	0.0526316	0.210526
0.00408163	0.00544218	0.00816327	0.00544218	0.552381	0.0217687	0.00136054	0.398639	0.00272109
0.121212	0.030303	0.030303	0.030303	0.0909091	0.0606061	0.272727	0.030303	0.333333
0.0322581	0.0322581	0.0967742	0.0322581	0.0322581	0.0967742	0.0645161	0.0322581	0.580645
0.0634921	0.285714	0.0634921	0.031746	0.047619	0.15873	0.15873	0.15873	0.031746
0.0307692	0.0153846	0.169231	0.0923077	0.0769231	0.0307692	0.0461538	0.0307692	0.507692
0.0442478	0.274336	0.0973451	0.00884956	0.0442478	0.106195	0.0176991	0.0619469	0.345133
0.0164835	0.00549451	0.00549451	0.00549451	0.032967	0.032967	0.010989	0.675824	0.214286
0.25	0.05	0.1	0.05	0.05	0.05	0.35	0.05	0.05
0.133333	0.0333333	0.0666667	0.0333333	0.133333	0.0333333	0.4	0.0333333	0.133333
0.0447761	0.223881	0.104478	0.208955	0.0746269	0.134328	0.0298507	0.0447761	0.134328
0.00554017	0.191136	0.310249	0.00277008	0.0110803	0.0138504	0.390582	0.0221607	0.0526316
0.0645161	0.0537634	0.0107527	0.0322581	0.150538	0.376344	0.0215054	0.0860215	0.204301
0.0851064	0.0425532	0.0425532	0.0106383	0.202128	0.234043	0.0531915	0.0851064	0.244681
0.136364	0.0909091	0.136364	0.0454545	0.0454545	0.136364	0.0454545	0.272727	0.0909091
0.0428571	0.385714	0.114286	0.0142857	0.128571	0.1	0.0571429	0.0142857	0.142857
0.0465686	0.0465686	0.0367647	0.00980392	0.0220588	0.502451	0.0220588	0.122549	0.191176
0.00507614	0.00507614	0.0203046	0.86802	0.00507614	0.00507614	0.00507614	0.0812183	0.00507614
0.027027	0.27027	0.0810811	0.027027	0.189189	0.216216	0.027027	0.0540541	0.108108
0.0670732	0.054878	0.567073	0.00609756	0.0914634	0.0304878	0.0487805	0.0182927	0.115854
