0.341463	0.243902	0.292683	0.121951
0.333333	0.0416667	0.583333	0.0416667
0.326165	0.00358423	0.146953	0.523297
0.0869565	0.130435	0.73913	0.0434783
0.341463	0.00813008	0.0243902	0.626016
0.352941	0.117647	0.0588235	0.470588
0.0833333	0.0416667	0.833333	0.0416667
0.25	0.25	0.25	0.25
0.351852	0.0185185	0.537037	0.0925926
0.383333	0.15	0.0833333	0.383333
0.3125	0.0416667	0.604167	0.0416667
0.193548	0.419355	0.290323	0.0967742
0.505618	0.0561798	0.426966	0.011236
0.409836	0.0163934	0.163934	0.409836
0.483755	0.0974729	0.202166	0.216606
0.157143	0.121429	0.714286	0.00714286
0.315789	0.0526316	0.578947	0.0526316
0.404255	0.0425532	0.531915	0.0212766
0.285714	0.52381	0.0952381	0.0952381
0.217391	0.130435	0.565217	0.0869565
0.431034	0.0517241	0.0172414	0.5
0.266667	0.0222222	0.511111	0.2
0.489362	0.0425532	0.0212766	0.446809
0.2	0.4	0.2	0.2
0.681818	0.0681818	0.0454545	0.204545
0.454545	0.0454545	0.0454545	0.454545
0.666667	0.0952381	0.0952381	0.142857
0.4	0.4	0.1	0.1
0.285714	0.142857	0.0714286	0.5
0.0246575	0.00684932	0.0178082	0.950685
0.5	0.0357143	0.321429	0.142857
0.769231	0.0384615	0.153846	0.0384615
0.172414	0.293103	0.275862	0.258621
0.55	0.116667	0.15	0.183333
0.638889	0.0462963	0.185185	0.12963
0.282486	0.0112994	0.00564972	0.700565
0.2	0.266667	0.466667	0.0666667
0.32	0.04	0.56	0.08
0.403226	0.354839	0.177419	0.0645161
0.0842697	0.0196629	0.853933	0.0421348
0.568182	0.0113636	0.0340909	0.386364
0.539326	0.011236	0.0561798	0.393258
0.294118	0.235294	0.176471	0.294118
0.292308	0.338462	0.184615	0.184615
0.640199	0.00992556	0.0942928	0.255583
0.00520833	0.890625	0.015625	0.0885417
0.25	0.1875	0.15625	0.40625
0.232704	0.0377358	0.685535	0.0440252
0.757576	0.0606061	0.030303	0.151515
0.655738	0.270492	0.00409836	0.0696721
0.604167	0.25	0.0416667	0.104167
0.37931	0.0344828	0.551724	0.0344828
0.692623	0.0327869	0.262295	0.0122951
