0.234043	0.106383	0.0425532	0.0425532	0.0638298	0.170213	0.0425532	0.0851064	0.191489	0.0212766
0.333333	0.0333333	0.0666667	0.0333333	0.0333333	0.2	0.2	0.0333333	0.0333333	0.0333333
0.0210526	0.0842105	0.045614	0.00350877	0.0701754	0.266667	0.0105263	0.0315789	0.459649	0.00701754
0.413793	0.0344828	0.206897	0.0344828	0.0689655	0.0689655	0.0689655	0.0344828	0.0344828	0.0344828
0.0155039	0.116279	0.0155039	0.0232558	0.294574	0.0542636	0.248062	0.20155	0.0232558	0.00775194
0.0869565	0.0434783	0.0869565	0.0434783	0.217391	0.0869565	0.130435	0.130435	0.0869565	0.0869565
0.533333	0.0333333	0.0333333	0.133333	0.0666667	0.0333333	0.0666667	0.0333333	0.0333333	0.0333333
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.416667	0.116667	0.0166667	0.05	0.1	0.0666667	0.116667	0.0166667	0.0833333	0.0166667
0.0454545	0.19697	0.0151515	0.030303	0.19697	0.0909091	0.0606061	0.121212	0.212121	0.030303
0.518519	0.0185185	0.0555556	0.037037	0.0555556	0.166667	0.0555556	0.0185185	0.0555556	0.0185185
0.0540541	0.135135	0.108108	0.0540541	0.108108	0.108108	0.027027	0.027027	0.351351	0.027027
0.473684	0.136842	0.0315789	0.0526316	0.115789	0.0631579	0.0526316	0.0105263	0.0315789	0.0315789
0.0447761	0.0149254	0.0149254	0.0597015	0.104478	0.343284	0.134328	0.134328	0.134328	0.0149254
0.00706714	0.151943	0.144876	0.0318021	0.208481	0.141343	0.215548	0.0141343	0.0671378	0.0176678
0.630137	0.0273973	0.0342466	0.0205479	0.10274	0.0479452	0.00684932	0.00684932	0.0821918	0.0410959
0.4	0.08	0.04	0.24	0.04	0.04	0.04	0.04	0.04	0.04
0.54717	0.0943396	0.0188679	0.0754717	0.0943396	0.0188679	0.0943396	0.0188679	0.0188679	0.0188679
0.0208333	0.5625	0.0208333	0.0208333	0.0416667	0.166667	0.0625	0.0208333	0.0625	0.0208333
0.4	0.0533333	0.04	0.0133333	0.253333	0.0133333	0.0133333	0.04	0.133333	0.04
0.015625	0.03125	0.015625	0.03125	0.046875	0.34375	0.1875	0.296875	0.015625	0.015625
0.0196078	0.0196078	0.392157	0.0392157	0.254902	0.0196078	0.0392157	0.0392157	0.156863	0.0196078
0.0377358	0.0188679	0.0377358	0.0188679	0.0754717	0.301887	0.377358	0.0566038	0.0566038	0.0188679
0.0909091	0.0909091	0.0909091	0.0909091	0.0909091	0.0909091	0.0909091	0.0909091	0.181818	0.0909091
0.02	0.04	0.04	0.2	0.4	0.02	0.14	0.06	0.04	0.04
0.0357143	0.142857	0.0357143	0.107143	0.0357143	0.0714286	0.142857	0.285714	0.0714286	0.0714286
0.0740741	0.111111	0.037037	0.037037	0.148148	0.296296	0.037037	0.037037	0.037037	0.185185
0.0625	0.0625	0.125	0.1875	0.0625	0.0625	0.0625	0.0625	0.0625	0.25
0.1	0.15	0.05	0.05	0.2	0.05	0.1	0.2	0.05	0.05
0.0013587	0.00271739	0.0122283	0.0190217	0.0869565	0.00271739	0.00815217	0.827446	0.0380435	0.0013587
0.205882	0.0882353	0.0294118	0.0588235	0.117647	0.0882353	0.294118	0.0294118	0.0588235	0.0294118
0.03125	0.15625	0.03125	0.125	0.03125	0.4375	0.0625	0.03125	0.0625	0.03125
0.171875	0.125	0.078125	0.09375	0.015625	0.015625	0.015625	0.078125	0.375	0.03125
0.0151515	0.030303	0.0606061	0.106061	0.0454545	0.348485	0.136364	0.0151515	0.0606061	0.181818
0.00877193	0.236842	0.157895	0.0701754	0.105263	0.219298	0.0614035	0.0350877	0.0964912	0.00877193
0.010929	0.0218579	0.00546448	0.00546448	0.136612	0.0765027	0.0928962	0.617486	0.0163934	0.0163934
0.333333	0.047619	0.0952381	0.142857	0.047619	0.047619	0.047619	0.047619	0.0952381	0.0952381
0.419355	0.129032	0.0322581	0.0967742	0.129032	0.0645161	0.0322581	0.0322581	0.0322581	0.0322581
0.0882353	0.294118	0.102941	0.0441176	0.0441176	0.0882353	0.176471	0.0294118	0.0294118	0.102941
0.0994475	0.0690608	0.425414	0.00552486	0.0138122	0.0441989	0.0110497	0.0165746	0.312155	0.00276243
0.0106383	0.0638298	0.0319149	0.0212766	0.308511	0.255319	0.191489	0.0957447	0.0106383	0.0106383
0.0631579	0.0736842	0.0105263	0.0631579	0.336842	0.0315789	0.294737	0.0526316	0.0105263	0.0631579
0.0869565	0.0434783	0.0869565	0.0434783	0.0434783	0.0869565	0.0869565	0.173913	0.304348	0.0434783
0.0704225	0.408451	0.056338	0.0422535	0.0704225	0.140845	0.0140845	0.0140845	0.169014	0.0140845
0.0122249	0.0195599	0.0317848	0.0122249	0.0342298	0.266504	0.440098	0.0660147	0.114914	0.00244499
0.010101	0.00505051	0.0151515	0.010101	0.00505051	0.020202	0.030303	0.0656566	0.00505051	0.833333
0.0263158	0.0526316	0.105263	0.0789474	0.157895	0.131579	0.210526	0.0789474	0.131579	0.0263158
0.0787879	0.0484848	0.327273	0.0363636	0.0848485	0.0606061	0.0545455	0.0181818	0.284848	0.00606061
0.025641	0.025641	0.025641	0.179487	0.25641	0.205128	0.128205	0.102564	0.025641	0.025641
0.028	0.004	0.004	0.828	0.016	0.064	0.004	0.008	0.036	0.008
0.0185185	0.0925926	0.037037	0.481481	0.0925926	0.037037	0.166667	0.0185185	0.0185185	0.037037
0.657143	0.0285714	0.0285714	0.0285714	0.0571429	0.0285714	0.0857143	0.0285714	0.0285714	0.0285714
0.192	0.076	0.068	0.056	0.272	0.056	0.016	0.016	0.02	0.228
0.642105	0.0315789	0.0631579	0.0105263	0.0736842	0.0315789	0.0105263	0.0210526	0.0736842	0.0421053
0.0344828	0.0344828	0.0344828	0.586207	0.0344828	0.0344828	0.0344828	0.137931	0.0344828	0.0344828
0.0666667	0.0222222	0.133333	0.333333	0.0444444	0.155556	0.0444444	0.155556	0.0222222	0.0222222
0.0128205	0.0769231	0.0128205	0.0512821	0.192308	0.166667	0.24359	0.128205	0.0769231	0.0384615
0.0821918	0.0547945	0.0821918	0.0410959	0.109589	0.0410959	0.438356	0.123288	0.0136986	0.0136986
0.1	0.0333333	0.1	0.2	0.0666667	0.1	0.166667	0.0333333	0.1	0.1
0.0425532	0.276596	0.0212766	0.0425532	0.106383	0.12766	0.0212766	0.0212766	0.319149	0.0212766
0.0967742	0.129032	0.0322581	0.0322581	0.322581	0.0322581	0.0322581	0.0322581	0.0645161	0.225806
0.0754717	0.188679	0.0943396	0.0566038	0.301887	0.0377358	0.150943	0.0377358	0.0377358	0.0188679
0.170213	0.0425532	0.0425532	0.0851064	0.12766	0.0425532	0.0851064	0.0425532	0.297872	0.0638298
0.0192308	0.634615	0.0384615	0.00961538	0.0769231	0.0192308	0.0384615	0.0192308	0.134615	0.00961538
0.106383	0.0212766	0.191489	0.0851064	0.12766	0.191489	0.106383	0.0212766	0.0851064	0.0638298
0.0263158	0.131579	0.0263158	0.0263158	0.0526316	0.210526	0.157895	0.0526316	0.210526	0.105263
0.5	0.1	0.04	0.04	0.06	0.08	0.04	0.04	0.06	0.04
0.435897	0.025641	0.0769231	0.0769231	0.025641	0.0769231	0.0512821	0.025641	0.179487	0.025641
0.0909091	0.0649351	0.025974	0.012987	0.181818	0.142857	0.194805	0.038961	0.038961	0.207792
0.0196078	0.0784314	0.0588235	0.117647	0.0392157	0.411765	0.0196078	0.0588235	0.0196078	0.176471
0.387097	0.0322581	0.129032	0.0322581	0.16129	0.0645161	0.0322581	0.0322581	0.0967742	0.0322581
0.105263	0.105263	0.0526316	0.157895	0.157895	0.0526316	0.0526316	0.105263	0.157895	0.0526316
0.0416667	0.125	0.0416667	0.291667	0.125	0.0416667	0.0833333	0.0416667	0.125	0.0833333
0.142857	0.0714286	0.0357143	0.357143	0.0357143	0.178571	0.0357143	0.0714286	0.0357143	0.0357143
0.0121951	0.0426829	0.0182927	0.0304878	0.121951	0.176829	0.158537	0.402439	0.0304878	0.00609756
0.0172414	0.0344828	0.0172414	0.724138	0.103448	0.0172414	0.0172414	0.0172414	0.0344828	0.0172414
0.016129	0.193548	0.0322581	0.0483871	0.112903	0.129032	0.016129	0.016129	0.0483871	0.387097
0.384615	0.115385	0.0384615	0.0384615	0.0769231	0.115385	0.115385	0.0384615	0.0384615	0.0384615
0.0147059	0.117647	0.0147059	0.0147059	0.25	0.147059	0.132353	0.0882353	0.176471	0.0441176
0.2	0.04	0.04	0.04	0.08	0.12	0.08	0.2	0.12	0.08
0.0526316	0.263158	0.0526316	0.105263	0.157895	0.105263	0.0526316	0.0526316	0.0526316	0.105263
0.0204082	0.0204082	0.0408163	0.0612245	0.22449	0.102041	0.0816327	0.0204082	0.0408163	0.387755
0.115942	0.0869565	0.0434783	0.101449	0.144928	0.0724638	0.0724638	0.0289855	0.318841	0.0144928
0.0769231	0.0769231	0.128205	0.153846	0.0769231	0.0769231	0.025641	0.025641	0.025641	0.333333
0.0714286	0.142857	0.142857	0.0714286	0.0714286	0.0714286	0.0714286	0.142857	0.142857	0.0714286
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.105263	0.0526316	0.0526316	0.105263	0.105263	0.105263	0.0526316	0.0526316	0.105263	0.263158
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.217391	0.0652174	0.0434783	0.0652174	0.130435	0.173913	0.0217391	0.0217391	0.23913	0.0217391
0.234043	0.12766	0.0425532	0.0212766	0.0212766	0.170213	0.0425532	0.0212766	0.12766	0.191489
0.166667	0.1	0.0666667	0.3	0.166667	0.0666667	0.0333333	0.0333333	0.0333333	0.0333333
0.0295359	0.00421941	0.00421941	0.0253165	0.168776	0.510549	0.139241	0.109705	0.00421941	0.00421941
0.0454545	0.0606061	0.0151515	0.5	0.181818	0.0757576	0.030303	0.0606061	0.0151515	0.0151515
0.0444444	0.244444	0.0222222	0.0222222	0.2	0.111111	0.266667	0.0222222	0.0444444	0.0222222
0.38	0.02	0.06	0.2	0.06	0.1	0.06	0.02	0.02	0.08
0.00990099	0.00990099	0.00990099	0.019802	0.207921	0.00990099	0.019802	0.693069	0.00990099	0.00990099
0.0833333	0.0416667	0.0833333	0.333333	0.166667	0.0416667	0.0416667	0.0416667	0.125	0.0416667
0.0075188	0.075188	0.0300752	0.0150376	0.075188	0.12782	0.18797	0.443609	0.0300752	0.0075188
0.0588235	0.0588235	0.0588235	0.176471	0.117647	0.0588235	0.117647	0.0588235	0.176471	0.117647
0.0909091	0.0454545	0.0454545	0.409091	0.136364	0.0454545	0.0454545	0.0454545	0.0454545	0.0909091
0.0555556	0.166667	0.0555556	0.0555556	0.166667	0.166667	0.0555556	0.0555556	0.111111	0.111111
0.0165563	0.139073	0.00662252	0.536424	0.102649	0.152318	0.0198675	0.00331126	0.0198675	0.00331126
0.625789	0.05	0.0589474	0.0389474	0.0615789	0.0442105	0.00631579	0.00421053	0.106842	0.00315789
0.222222	0.111111	0.111111	0.166667	0.0555556	0.0555556	0.0555556	0.0555556	0.0555556	0.111111
0.0325203	0.154472	0.00813008	0.0243902	0.0813008	0.447154	0.178862	0.0325203	0.0243902	0.0162602
0.0178571	0.0178571	0.0357143	0.0178571	0.339286	0.178571	0.0178571	0.0357143	0.0714286	0.267857
0.522876	0.0566449	0.0653595	0.0108932	0.0697168	0.0566449	0.0936819	0.00653595	0.115468	0.00217865
0.05	0.05	0.05	0.4	0.1	0.05	0.05	0.15	0.05	0.05
0.00621261	0.0439485	0.00138058	0.00506213	0.771514	0.0303728	0.0326737	0.0816843	0.026231	0.000920387
0.212121	0.181818	0.030303	0.121212	0.181818	0.030303	0.121212	0.030303	0.0606061	0.030303
0.111111	0.0277778	0.166667	0.0277778	0.111111	0.305556	0.0277778	0.0555556	0.0833333	0.0833333
0.0344828	0.137931	0.0344828	0.0344828	0.137931	0.241379	0.103448	0.0344828	0.206897	0.0344828
0.0348837	0.0930233	0.00581395	0.0116279	0.145349	0.0813953	0.215116	0.372093	0.0348837	0.00581395
0.393443	0.196721	0.0819672	0.0327869	0.0327869	0.147541	0.0327869	0.0163934	0.0491803	0.0163934
0.540541	0.027027	0.027027	0.108108	0.0540541	0.027027	0.027027	0.0810811	0.0810811	0.027027
0.407407	0.0740741	0.037037	0.111111	0.0740741	0.0740741	0.037037	0.037037	0.111111	0.037037
0.121951	0.0243902	0.195122	0.097561	0.0243902	0.121951	0.0487805	0.0243902	0.195122	0.146341
0.0357143	0.107143	0.0714286	0.107143	0.214286	0.142857	0.0714286	0.107143	0.0357143	0.107143
0.0134228	0.0201342	0.0268456	0.00671141	0.0604027	0.187919	0.100671	0.42953	0.147651	0.00671141
0.0731707	0.0243902	0.0243902	0.170732	0.439024	0.0487805	0.0243902	0.0487805	0.097561	0.0487805
0.0208333	0.166667	0.0416667	0.1875	0.1875	0.0833333	0.104167	0.104167	0.0625	0.0416667
0.0418848	0.460733	0.104712	0.0157068	0.125654	0.0837696	0.0052356	0.0104712	0.0104712	0.141361
0.5	0.0757576	0.0151515	0.0606061	0.106061	0.136364	0.030303	0.0151515	0.030303	0.030303
0.0263158	0.0394737	0.0263158	0.552632	0.131579	0.144737	0.0263158	0.0263158	0.0131579	0.0131579
0.0967742	0.290323	0.0322581	0.0967742	0.0967742	0.0645161	0.0967742	0.0322581	0.129032	0.0645161
0.037464	0.0345821	0.106628	0.0489914	0.0489914	0.100865	0.00576369	0.0432277	0.553314	0.0201729
0.514925	0.104478	0.0820896	0.0597015	0.11194	0.0671642	0.00746269	0.00746269	0.0298507	0.0149254
0.00910747	0.0692168	0.00182149	0.0619308	0.553734	0.103825	0.0327869	0.140255	0.0236794	0.00364299
0.454545	0.0454545	0.0454545	0.0454545	0.0454545	0.0909091	0.0909091	0.0454545	0.0909091	0.0454545
0.117647	0.184874	0.00840336	0.0336134	0.403361	0.0252101	0.0420168	0.00840336	0.00840336	0.168067
0.0754717	0.0188679	0.0943396	0.283019	0.188679	0.0943396	0.0566038	0.0188679	0.0188679	0.150943
0.48	0.12	0.02	0.16	0.08	0.02	0.02	0.02	0.04	0.04
0.00869565	0.156522	0.026087	0.0434783	0.234783	0.13913	0.217391	0.121739	0.0173913	0.0347826
0.030303	0.0454545	0.0252525	0.0707071	0.111111	0.0757576	0.030303	0.00505051	0.131313	0.474747
0.025	0.075	0.025	0.225	0.3	0.125	0.05	0.05	0.075	0.05
0.131148	0.147541	0.0327869	0.0327869	0.163934	0.0327869	0.0819672	0.0163934	0.0327869	0.327869
0.0625	0.125	0.0625	0.0625	0.03125	0.09375	0.25	0.125	0.125	0.0625
0.00483092	0.0144928	0.555556	0.00483092	0.00483092	0.0386473	0.0241546	0.00483092	0.342995	0.00483092
0.0196078	0.176471	0.0392157	0.0588235	0.117647	0.176471	0.196078	0.156863	0.0392157	0.0196078
0.0714286	0.0714286	0.0714286	0.285714	0.0714286	0.142857	0.0714286	0.0714286	0.0714286	0.0714286
0.0340136	0.163265	0.0204082	0.0136054	0.231293	0.272109	0.108844	0.0340136	0.108844	0.0136054
0.589744	0.0512821	0.025641	0.025641	0.025641	0.153846	0.0512821	0.025641	0.025641	0.025641
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.375	0.125	0.0833333	0.0416667	0.0416667	0.0416667	0.0416667	0.166667	0.0416667	0.0416667
0.0714286	0.142857	0.0714286	0.0714286	0.142857	0.0714286	0.142857	0.0714286	0.0714286	0.142857
0.166667	0.0833333	0.0833333	0.0833333	0.166667	0.0833333	0.0833333	0.0833333	0.0833333	0.0833333
0.5	0.166667	0.0333333	0.0666667	0.0333333	0.0666667	0.0333333	0.0333333	0.0333333	0.0333333
0.375	0.0416667	0.0833333	0.0833333	0.0416667	0.0833333	0.0833333	0.0416667	0.125	0.0416667
0.0454545	0.0227273	0.0909091	0.295455	0.181818	0.113636	0.113636	0.0227273	0.0681818	0.0454545
0.0120482	0.578313	0.0361446	0.0361446	0.0120482	0.192771	0.0481928	0.0240964	0.0481928	0.0120482
0.08	0.328	0.216	0.056	0.056	0.088	0.112	0.024	0.008	0.032
0.00292398	0.0672515	0.00292398	0.0204678	0.157895	0.119883	0.0964912	0.502924	0.0233918	0.00584795
0.564103	0.025641	0.025641	0.025641	0.102564	0.0769231	0.0769231	0.025641	0.0512821	0.025641
0.0252101	0.151261	0.00840336	0.00840336	0.201681	0.243697	0.0252101	0.0504202	0.00840336	0.277311
0.0526316	0.157895	0.0526316	0.0526316	0.105263	0.105263	0.263158	0.0526316	0.105263	0.0526316
0.416667	0.0416667	0.0416667	0.0416667	0.0833333	0.0416667	0.0416667	0.125	0.125	0.0416667
0.04	0.36	0.08	0.04	0.04	0.12	0.04	0.04	0.08	0.16
0.0757576	0.106061	0.0909091	0.106061	0.0757576	0.181818	0.030303	0.0151515	0.136364	0.181818
0.136364	0.0454545	0.0454545	0.0454545	0.0454545	0.272727	0.136364	0.0909091	0.136364	0.0454545
0.0294118	0.137255	0.00980392	0.00980392	0.127451	0.137255	0.0490196	0.411765	0.0784314	0.00980392
0.0769231	0.0769231	0.0769231	0.230769	0.0769231	0.0769231	0.0769231	0.153846	0.0769231	0.0769231
0.0454545	0.0909091	0.0454545	0.0454545	0.136364	0.0909091	0.227273	0.136364	0.136364	0.0454545
0.0384615	0.0384615	0.269231	0.153846	0.153846	0.192308	0.0384615	0.0384615	0.0384615	0.0384615
0.157895	0.0526316	0.0526316	0.210526	0.105263	0.157895	0.0526316	0.0526316	0.0526316	0.105263
0.102041	0.0408163	0.0204082	0.0204082	0.469388	0.142857	0.0612245	0.0816327	0.0408163	0.0204082
0.204819	0.144578	0.0120482	0.0120482	0.0361446	0.0481928	0.0361446	0.0722892	0.421687	0.0120482
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.472527	0.021978	0.0549451	0.021978	0.0879121	0.230769	0.010989	0.032967	0.0549451	0.010989
0.0390071	0.677305	0.0319149	0.0070922	0.156028	0.0070922	0.0283688	0.0035461	0.0460993	0.0035461
0.315789	0.0263158	0.0526316	0.105263	0.236842	0.0263158	0.0789474	0.0526316	0.0526316	0.0526316
0.0446429	0.0803571	0.0178571	0.00892857	0.133929	0.205357	0.428571	0.0535714	0.0178571	0.00892857
0.0740741	0.185185	0.0740741	0.037037	0.0740741	0.111111	0.0740741	0.037037	0.222222	0.111111
0.0645161	0.354839	0.0322581	0.0645161	0.129032	0.0645161	0.0645161	0.0645161	0.0967742	0.0645161
0.0375	0.1	0.0125	0.025	0.025	0.2875	0.1375	0.325	0.0125	0.0375
0.266667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.2	0.0666667
0.0106383	0.0957447	0.0106383	0.0531915	0.170213	0.446809	0.159574	0.0106383	0.0319149	0.0106383
0.0243902	0.097561	0.0243902	0.365854	0.097561	0.0243902	0.0487805	0.170732	0.121951	0.0243902
0.0490196	0.0980392	0.0882353	0.0130719	0.0653595	0.140523	0.120915	0.326797	0.0947712	0.00326797
0.0697674	0.0232558	0.116279	0.0232558	0.0697674	0.325581	0.255814	0.0232558	0.0465116	0.0465116
0.0490405	0.113006	0.00426439	0.0170576	0.142857	0.0724947	0.0511727	0.52452	0.0234542	0.0021322
0.489583	0.0208333	0.0833333	0.0104167	0.197917	0.125	0.0104167	0.0104167	0.0208333	0.03125
0.0106952	0.614973	0.0106952	0.0160428	0.0802139	0.139037	0.0481283	0.0160428	0.0427807	0.0213904
0.0114943	0.0977011	0.00574713	0.045977	0.16092	0.0114943	0.114943	0.528736	0.0172414	0.00574713
0.0416667	0.0416667	0.0416667	0.458333	0.0416667	0.0416667	0.0833333	0.125	0.0416667	0.0833333
0.0714286	0.0714286	0.0714286	0.0714286	0.0714286	0.0714286	0.285714	0.0714286	0.0714286	0.142857
0.489362	0.0212766	0.0319149	0.0106383	0.0744681	0.202128	0.0106383	0.12766	0.0106383	0.0212766
0.121547	0.132597	0.038674	0.309392	0.226519	0.0441989	0.0497238	0.00552486	0.038674	0.0331492
0.0736981	0.0300088	0.613857	0.0353045	0.0211827	0.0401589	0.0163283	0.00750221	0.157105	0.00485437
0.010101	0.545455	0.0606061	0.030303	0.0707071	0.131313	0.0606061	0.010101	0.0707071	0.010101
0.0128205	0.461538	0.0128205	0.0641026	0.025641	0.217949	0.102564	0.0128205	0.0769231	0.0128205
0.0958904	0.246575	0.171233	0.0342466	0.143836	0.150685	0.0958904	0.0136986	0.0410959	0.00684932
0.0769231	0.230769	0.0769231	0.0769231	0.153846	0.0769231	0.0769231	0.0769231	0.0769231	0.0769231
0.0571429	0.0571429	0.0571429	0.114286	0.342857	0.2	0.0571429	0.0571429	0.0285714	0.0285714
0.0512821	0.025641	0.102564	0.205128	0.128205	0.128205	0.025641	0.102564	0.153846	0.0769231
0.03125	0.484375	0.015625	0.015625	0.09375	0.0625	0.0625	0.140625	0.078125	0.015625
0.00568182	0.0568182	0.0284091	0.0340909	0.170455	0.0909091	0.136364	0.4375	0.0284091	0.0113636
0.541667	0.0416667	0.0416667	0.0833333	0.0416667	0.0416667	0.0416667	0.0416667	0.0416667	0.0833333
0.234637	0.0614525	0.145251	0.0670391	0.156425	0.0893855	0.0223464	0.00558659	0.150838	0.0670391
0.0384615	0.230769	0.0384615	0.153846	0.0384615	0.307692	0.0769231	0.0384615	0.0384615	0.0384615
0.0121951	0.0731707	0.0243902	0.109756	0.256098	0.109756	0.231707	0.0853659	0.0853659	0.0121951
0.0869565	0.0869565	0.0434783	0.0869565	0.173913	0.0869565	0.130435	0.173913	0.0869565	0.0434783
0.525424	0.0169492	0.0169492	0.0169492	0.152542	0.169492	0.0338983	0.0338983	0.0169492	0.0169492
0.0327869	0.131148	0.0163934	0.114754	0.409836	0.196721	0.0491803	0.0163934	0.0163934	0.0163934
0.0779221	0.246753	0.415584	0.0519481	0.025974	0.0649351	0.025974	0.012987	0.038961	0.038961
0.0114943	0.0574713	0.0689655	0.0114943	0.137931	0.195402	0.425287	0.0689655	0.0114943	0.0114943
0.230769	0.0576923	0.0961538	0.0576923	0.0384615	0.173077	0.25	0.0192308	0.0192308	0.0576923
0.37037	0.0740741	0.037037	0.111111	0.037037	0.111111	0.0740741	0.037037	0.111111	0.037037
0.111111	0.0185185	0.037037	0.0555556	0.0925926	0.037037	0.12963	0.0185185	0.481481	0.0185185
0.0625	0.166667	0.125	0.145833	0.0625	0.291667	0.0625	0.0208333	0.0208333	0.0416667
0.0392157	0.666667	0.0196078	0.0784314	0.0588235	0.0196078	0.0196078	0.0196078	0.0588235	0.0196078
0.128205	0.205128	0.358974	0.025641	0.102564	0.025641	0.025641	0.0512821	0.025641	0.0512821
0.0175439	0.0350877	0.0175439	0.122807	0.280702	0.280702	0.0350877	0.0175439	0.0175439	0.175439
0.00221484	0.0398671	0.00221484	0.0055371	0.213732	0.0919158	0.00332226	0.606866	0.0287929	0.0055371
0.00775194	0.713178	0.0387597	0.0465116	0.0620155	0.0387597	0.00775194	0.0155039	0.0620155	0.00775194
0.144444	0.0444444	0.111111	0.0333333	0.122222	0.0444444	0.0666667	0.144444	0.277778	0.0111111
0.387755	0.0816327	0.0204082	0.0204082	0.0408163	0.163265	0.142857	0.0204082	0.0612245	0.0612245
0.105263	0.105263	0.0526316	0.0526316	0.105263	0.210526	0.0526316	0.0526316	0.0526316	0.210526
0.0625	0.0625	0.0625	0.125	0.125	0.1875	0.0625	0.0625	0.125	0.125
0.0342679	0.0654206	0.417445	0.0965732	0.149533	0.105919	0.0498442	0.0124611	0.05919	0.00934579
0.0287958	0.162304	0.0078534	0.0366492	0.410995	0.123037	0.120419	0.0497382	0.0549738	0.0052356
0.0116279	0.0232558	0.0348837	0.139535	0.104651	0.151163	0.0697674	0.290698	0.139535	0.0348837
0.1	0.0333333	0.0333333	0.266667	0.133333	0.0333333	0.0666667	0.166667	0.0666667	0.1
0.0238095	0.0714286	0.0238095	0.0952381	0.190476	0.142857	0.047619	0.333333	0.0238095	0.047619
0.0147059	0.0147059	0.102941	0.0147059	0.213235	0.205882	0.183824	0.176471	0.0661765	0.00735294
0.192308	0.0384615	0.269231	0.0192308	0.0192308	0.230769	0.0769231	0.0192308	0.0961538	0.0384615
0.604167	0.0833333	0.0833333	0.0416667	0.0208333	0.0625	0.0208333	0.0416667	0.0208333	0.0208333
0.0701754	0.22807	0.0526316	0.0175439	0.263158	0.105263	0.192982	0.0175439	0.0350877	0.0175439
0.340426	0.0212766	0.0212766	0.0638298	0.340426	0.12766	0.0212766	0.0212766	0.0212766	0.0212766
0.0769231	0.179487	0.307692	0.0769231	0.102564	0.128205	0.025641	0.025641	0.025641	0.0512821
0.413043	0.0652174	0.0434783	0.0434783	0.173913	0.0869565	0.0217391	0.0217391	0.0652174	0.0652174
0.108108	0.0810811	0.108108	0.027027	0.351351	0.108108	0.027027	0.027027	0.108108	0.0540541
0.111111	0.0833333	0.0277778	0.277778	0.222222	0.0555556	0.0555556	0.0277778	0.0833333	0.0555556
0.0677419	0.545161	0.0258065	0.00322581	0.245161	0.0580645	0.00967742	0.00645161	0.0354839	0.00322581
0.0638298	0.12766	0.0638298	0.0212766	0.255319	0.0425532	0.0638298	0.0212766	0.12766	0.212766
0.02	0.2	0.02	0.04	0.36	0.04	0.1	0.06	0.12	0.04
0.125	0.0625	0.0625	0.0625	0.0625	0.0625	0.3125	0.0625	0.0625	0.125
0.0212766	0.0425532	0.0212766	0.0638298	0.148936	0.0212766	0.404255	0.148936	0.0425532	0.0851064
0.0526316	0.0526316	0.315789	0.0526316	0.0526316	0.105263	0.0526316	0.0526316	0.210526	0.0526316
0.222222	0.111111	0.0833333	0.111111	0.111111	0.194444	0.0555556	0.0555556	0.0277778	0.0277778
0.0430464	0.089404	0.00993377	0.0529801	0.337748	0.0927152	0.10596	0.102649	0.15894	0.00662252
0.227273	0.0151515	0.0151515	0.272727	0.0454545	0.0151515	0.0757576	0.0151515	0.19697	0.121212
0.0652174	0.152174	0.0217391	0.0217391	0.347826	0.0869565	0.0869565	0.0434783	0.0869565	0.0869565
0.655738	0.0819672	0.0491803	0.0163934	0.0491803	0.0327869	0.0163934	0.0327869	0.0327869	0.0327869
0.285714	0.031746	0.0873016	0.0793651	0.031746	0.0634921	0.047619	0.00793651	0.333333	0.031746
0.258065	0.0967742	0.0322581	0.0322581	0.258065	0.0967742	0.129032	0.0322581	0.0322581	0.0322581
0.215686	0.00980392	0.0784314	0.0784314	0.0392157	0.205882	0.00980392	0.0196078	0.0784314	0.264706
0.0344828	0.431034	0.0172414	0.0172414	0.241379	0.0689655	0.0344828	0.0172414	0.12069	0.0172414
0.254237	0.0169492	0.0677966	0.0847458	0.0338983	0.254237	0.0169492	0.0338983	0.0508475	0.186441
0.1	0.133333	0.0333333	0.1	0.3	0.0666667	0.0333333	0.0333333	0.0333333	0.166667
0.545455	0.030303	0.030303	0.030303	0.0606061	0.030303	0.030303	0.030303	0.030303	0.181818
0.0188679	0.144654	0.371069	0.00628931	0.00628931	0.327044	0.081761	0.00628931	0.0314465	0.00628931
0.0588235	0.0588235	0.117647	0.0588235	0.0588235	0.117647	0.0588235	0.117647	0.294118	0.0588235
