0.142857	0.047619	0.238095	0.190476	0.380952
0.24	0.08	0.28	0.04	0.36
0.00714286	0.217857	0.471429	0.00357143	0.3
0.0833333	0.0833333	0.625	0.125	0.0833333
0.00806452	0.532258	0.0564516	0.0241935	0.379032
0.111111	0.333333	0.222222	0.0555556	0.277778
0.76	0.04	0.08	0.04	0.08
0.2	0.2	0.2	0.2	0.2
0.654545	0.0363636	0.0727273	0.0181818	0.218182
0.0819672	0.327869	0.131148	0.131148	0.327869
0.163265	0.0204082	0.408163	0.0816327	0.326531
0.25	0.25	0.25	0.15625	0.09375
0.111111	0.0222222	0.477778	0.0222222	0.366667
0.16129	0.145161	0.0806452	0.0322581	0.580645
0.136691	0.147482	0.179856	0.0539568	0.482014
0.716312	0.0212766	0.177305	0.0638298	0.0212766
0.55	0.05	0.15	0.05	0.2
0.666667	0.0208333	0.0416667	0.0208333	0.25
0.0697674	0.0232558	0.0465116	0.511628	0.348837
0.328571	0.0571429	0.2	0.171429	0.242857
0.0169492	0.355932	0.0169492	0.0338983	0.576271
0.0652174	0.108696	0.565217	0.0217391	0.23913
0.0208333	0.291667	0.0208333	0.0625	0.604167
0.333333	0.166667	0.166667	0.166667	0.166667
0.133333	0.288889	0.0666667	0.133333	0.377778
0.173913	0.521739	0.0434783	0.0434783	0.217391
0.272727	0.181818	0.0909091	0.0454545	0.409091
0.272727	0.0909091	0.0909091	0.454545	0.0909091
0.2	0.4	0.0666667	0.133333	0.2
0.0109439	0.935705	0.0232558	0.00410397	0.0259918
0.344828	0.172414	0.0689655	0.0689655	0.344828
0.037037	0.0740741	0.111111	0.037037	0.740741
0.0847458	0.20339	0.237288	0.135593	0.338983
0.0491803	0.0327869	0.229508	0.0819672	0.606557
0.0366972	0.0733945	0.302752	0.0366972	0.550459
0.00561798	0.679775	0.011236	0.011236	0.292135
0.6875	0.0625	0.125	0.0625	0.0625
0.615385	0.0384615	0.0769231	0.0769231	0.192308
0.031746	0.0952381	0.190476	0.333333	0.349206
0.0140056	0.0364146	0.806723	0.0364146	0.106443
0.0224719	0.235955	0.0561798	0.0224719	0.662921
0.1	0.344444	0.0111111	0.0222222	0.522222
0.0555556	0.222222	0.333333	0.166667	0.222222
0.0454545	0.212121	0.19697	0.242424	0.30303
0.0445545	0.163366	0.0841584	0.0049505	0.70297
0.00518135	0.0414508	0.0207254	0.927461	0.00518135
