0.0697674	0.27907	0.162791	0.27907	0.0697674	0.139535
0.0384615	0.0384615	0.230769	0.423077	0.0384615	0.230769
0.0427046	0.533808	0.0498221	0.288256	0.0676157	0.0177936
0.04	0.08	0.68	0.12	0.04	0.04
0.056	0.032	0.056	0.528	0.32	0.008
0.263158	0.0526316	0.0526316	0.263158	0.263158	0.105263
0.0769231	0.0384615	0.0769231	0.0769231	0.0384615	0.692308
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667
0.142857	0.107143	0.0178571	0.25	0.0357143	0.446429
0.129032	0.193548	0.0483871	0.241935	0.274194	0.112903
0.06	0.04	0.26	0.34	0.02	0.28
0.0909091	0.424242	0.30303	0.0909091	0.0606061	0.030303
0.0879121	0.0769231	0.142857	0.318681	0.021978	0.351648
0.142857	0.0793651	0.031746	0.539683	0.111111	0.0952381
0.247312	0.114695	0.218638	0.34767	0.0573477	0.0143369
0.112676	0.0211268	0.169014	0.0422535	0.0140845	0.640845
0.0952381	0.142857	0.333333	0.0952381	0.047619	0.285714
0.163265	0.0612245	0.0204082	0.265306	0.0204082	0.469388
0.0227273	0.659091	0.0681818	0.181818	0.0227273	0.0454545
0.112676	0.126761	0.15493	0.197183	0.0704225	0.338028
0.05	0.0666667	0.0166667	0.55	0.3	0.0166667
0.255319	0.0212766	0.510638	0.12766	0.0425532	0.0425532
0.0408163	0.0408163	0.0408163	0.734694	0.122449	0.0204082
0.142857	0.142857	0.285714	0.142857	0.142857	0.142857
0.456522	0.0652174	0.0217391	0.304348	0.0869565	0.0652174
0.0416667	0.0833333	0.0416667	0.208333	0.458333	0.166667
0.304348	0.0869565	0.173913	0.304348	0.0869565	0.0434783
0.333333	0.0833333	0.0833333	0.0833333	0.0833333	0.333333
0.3125	0.0625	0.0625	0.25	0.25	0.0625
0.0423497	0.0259563	0.0136612	0.0204918	0.892077	0.00546448
0.0666667	0.0333333	0.133333	0.433333	0.0333333	0.3
0.0357143	0.107143	0.107143	0.678571	0.0357143	0.0357143
0.0166667	0.6	0.133333	0.0166667	0.133333	0.1
