0.0232558	0.232558	0.186047	0.139535	0.162791	0.255814
0.0384615	0.0769231	0.192308	0.0384615	0.307692	0.346154
0.024911	0.455516	0.0747331	0.0569395	0.288256	0.0996441
0.04	0.04	0.56	0.16	0.04	0.16
0.008	0.288	0.048	0.216	0.4	0.04
0.0526316	0.315789	0.0526316	0.263158	0.157895	0.157895
0.0384615	0.0384615	0.0769231	0.0384615	0.0769231	0.730769
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667
0.0535714	0.0535714	0.0178571	0.196429	0.142857	0.535714
0.0967742	0.0806452	0.0967742	0.419355	0.193548	0.112903
0.02	0.04	0.3	0.1	0.22	0.32
0.030303	0.424242	0.151515	0.212121	0.121212	0.0606061
0.0549451	0.021978	0.274725	0.340659	0.043956	0.263736
0.015873	0.0793651	0.015873	0.174603	0.52381	0.190476
0.0430108	0.132616	0.157706	0.354839	0.272401	0.0394265
0.028169	0.00704225	0.183099	0.161972	0.00704225	0.612676
0.047619	0.047619	0.142857	0.047619	0.142857	0.571429
0.0204082	0.0204082	0.0204082	0.102041	0.102041	0.734694
0.0227273	0.613636	0.0227273	0.0909091	0.113636	0.136364
0.0704225	0.0704225	0.169014	0.211268	0.0985915	0.380282
0.0833333	0.216667	0.0166667	0.166667	0.5	0.0166667
0.0425532	0.170213	0.468085	0.255319	0.0212766	0.0425532
0.0204082	0.142857	0.0204082	0.142857	0.612245	0.0612245
0.142857	0.285714	0.142857	0.142857	0.142857	0.142857
0.0652174	0.0869565	0.0217391	0.630435	0.0652174	0.130435
0.0416667	0.416667	0.0416667	0.0416667	0.291667	0.166667
0.0434783	0.0434783	0.0869565	0.434783	0.304348	0.0869565
0.416667	0.0833333	0.0833333	0.0833333	0.0833333	0.25
0.0625	0.25	0.125	0.25	0.25	0.0625
0.142077	0.75	0.00956284	0.0778689	0.0136612	0.0068306
0.0666667	0.0333333	0.133333	0.233333	0.233333	0.3
0.0714286	0.0714286	0.107143	0.0714286	0.607143	0.0714286
0.183333	0.333333	0.116667	0.0333333	0.166667	0.166667
0.145161	0.0483871	0.129032	0.193548	0.387097	0.0967742
0.0363636	0.118182	0.227273	0.218182	0.390909	0.00909091
0.625698	0.00558659	0.027933	0.111732	0.217877	0.0111732
0.0588235	0.0588235	0.117647	0.117647	0.0588235	0.588235
0.111111	0.0740741	0.0740741	0.222222	0.111111	0.407407
0.109375	0.046875	0.125	0.34375	0.28125	0.09375
0.00558659	0.117318	0.748603	0.0195531	0.0530726	0.0558659
0.0444444	0.133333	0.0111111	0.311111	0.488889	0.0111111
0.010989	0.131868	0.010989	0.494505	0.208791	0.142857
0.263158	0.157895	0.105263	0.0526316	0.368421	0.0526316
0.0149254	0.41791	0.134328	0.19403	0.208955	0.0298507
