0.414634	0.170732	0.243902	0.170732
0.25	0.25	0.333333	0.166667
0.204301	0.0107527	0.519713	0.265233
0.0869565	0.0869565	0.782609	0.0434783
0.349593	0.00813008	0.0487805	0.593496
0.176471	0.176471	0.117647	0.529412
0.0833333	0.833333	0.0416667	0.0416667
0.25	0.25	0.25	0.25
0.351852	0.333333	0.203704	0.111111
0.483333	0.1	0.116667	0.3
0.270833	0.270833	0.416667	0.0416667
0.354839	0.129032	0.387097	0.129032
0.426966	0.0674157	0.460674	0.0449438
0.344262	0.0327869	0.196721	0.42623
0.483755	0.0541516	0.245487	0.216606
0.207143	0.585714	0.185714	0.0214286
0.210526	0.315789	0.315789	0.157895
0.340426	0.574468	0.0638298	0.0212766
0.285714	0.571429	0.0238095	0.119048
0.26087	0.434783	0.202899	0.101449
0.448276	0.0172414	0.0172414	0.517241
0.266667	0.0444444	0.533333	0.155556
0.234043	0.0851064	0.0212766	0.659574
0.2	0.2	0.4	0.2
0.659091	0.0909091	0.0681818	0.181818
0.181818	0.363636	0.0454545	0.409091
0.666667	0.047619	0.142857	0.142857
0.3	0.5	0.1	0.1
0.428571	0.0714286	0.0714286	0.428571
0.0328767	0.00821918	0.0342466	0.924658
0.5	0.214286	0.178571	0.107143
0.5	0.0384615	0.153846	0.307692
0.155172	0.241379	0.293103	0.310345
0.65	0.1	0.166667	0.0833333
0.546296	0.00925926	0.305556	0.138889
0.214689	0.00564972	0.0225989	0.757062
0.266667	0.6	0.0666667	0.0666667
0.4	0.44	0.12	0.04
0.532258	0.16129	0.16129	0.145161
0.0814607	0.0224719	0.845506	0.0505618
0.602273	0.0113636	0.0681818	0.318182
0.449438	0.0898876	0.0337079	0.426966
0.0588235	0.0588235	0.529412	0.352941
0.353846	0.138462	0.338462	0.169231
0.334988	0.0173697	0.0868486	0.560794
0.00520833	0.859375	0.0729167	0.0625
0.21875	0.28125	0.0625	0.4375
0.245283	0.0251572	0.672956	0.0566038
0.69697	0.030303	0.0606061	0.212121
0.897541	0.0778689	0.00409836	0.0204918
0.75	0.0625	0.0625	0.125
0.172414	0.586207	0.0344828	0.206897
0.741803	0.131148	0.102459	0.0245902
0.134831	0.741573	0.11236	0.011236
0.347826	0.130435	0.26087	0.26087
0.25641	0.0769231	0.230769	0.435897
0.5	0.0416667	0.0138889	0.444444
0.179104	0.0895522	0.0447761	0.686567
0.416667	0.25	0.0833333	0.25
0.585366	0.195122	0.0243902	0.195122
0.64	0.12	0.04	0.2
0.617021	0.0638298	0.0212766	0.297872
0.268293	0.0243902	0.585366	0.121951
0.469388	0.44898	0.0612245	0.0204082
0.439024	0.243902	0.219512	0.097561
0.5625	0.03125	0.34375	0.0625
0.227273	0.386364	0.363636	0.0227273
0.272727	0.515152	0.181818	0.030303
0.352113	0.084507	0.084507	0.478873
0.577778	0.155556	0.155556	0.111111
0.2	0.36	0.28	0.16
0.384615	0.0769231	0.307692	0.230769
0.444444	0.0555556	0.166667	0.333333
0.545455	0.227273	0.0454545	0.181818
0.348101	0.00632911	0.0443038	0.601266
0.903846	0.0576923	0.0192308	0.0192308
0.821429	0.0178571	0.0535714	0.107143
0.45	0.3	0.2	0.05
0.467742	0.0483871	0.0483871	0.435484
0.210526	0.315789	0.105263	0.368421
0.615385	0.153846	0.153846	0.0769231
0.511628	0.209302	0.209302	0.0697674
0.285714	0.174603	0.206349	0.333333
0.454545	0.121212	0.363636	0.0606061
0.25	0.125	0.25	0.375
0.25	0.25	0.25	0.25
0.615385	0.0769231	0.230769	0.0769231
0.25	0.25	0.25	0.25
0.425	0.05	0.5	0.025
0.390244	0.146341	0.414634	0.0487805
0.666667	0.125	0.166667	0.0416667
0.272727	0.012987	0.004329	0.709957
0.95	0.0166667	0.0166667	0.0166667
0.692308	0.179487	0.025641	0.102564
0.25	0.590909	0.136364	0.0227273
0.157895	0.0105263	0.0210526	0.810526
0.722222	0.111111	0.111111	0.0555556
0.23622	0.015748	0.0314961	0.716535
0.272727	0.272727	0.272727	0.181818
0.5	0.375	0.0625	0.0625
0.583333	0.25	0.0833333	0.0833333
0.888514	0.0135135	0.0371622	0.0608108
0.203801	0.476241	0.301478	0.0184794
0.416667	0.333333	0.166667	0.0833333
0.547009	0.0512821	0.017094	0.384615
0.74	0.04	0.08	0.14
0.209713	0.0684327	0.660044	0.0618102
0.571429	0.0714286	0.142857	0.214286
0.611521	0.0165899	0.00921659	0.362673
0.333333	0.333333	0.111111	0.222222
0.366667	0.0333333	0.333333	0.266667
0.391304	0.0434783	0.347826	0.217391
0.379518	0.0240964	0.0240964	0.572289
0.527273	0.236364	0.218182	0.0181818
0.129032	0.741935	0.0645161	0.0645161
0.0952381	0.619048	0.190476	0.0952381
0.114286	0.114286	0.742857	0.0285714
0.772727	0.0454545	0.0909091	0.0909091
0.13986	0.034965	0.0629371	0.762238
0.457143	0.114286	0.0285714	0.4
0.547619	0.047619	0.0952381	0.309524
0.783784	0.0378378	0.145946	0.0324324
