0.0232558	0.162791	0.302326	0.186047	0.0697674	0.255814
0.0384615	0.0769231	0.192308	0.307692	0.0384615	0.346154
0.0177936	0.498221	0.113879	0.0391459	0.0854093	0.245552
0.04	0.04	0.52	0.28	0.04	0.08
0.096	0.04	0.072	0.008	0.304	0.48
0.0526316	0.157895	0.0526316	0.105263	0.210526	0.421053
0.0384615	0.0384615	0.153846	0.576923	0.0769231	0.115385
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667
0.107143	0.125	0.0714286	0.482143	0.0892857	0.125
0.0483871	0.370968	0.0645161	0.0645161	0.225806	0.225806
0.06	0.12	0.14	0.48	0.04	0.16
0.0606061	0.363636	0.393939	0.030303	0.0909091	0.0606061
0.043956	0.032967	0.0659341	0.428571	0.010989	0.417582
0.111111	0.0634921	0.015873	0.0793651	0.0793651	0.650794
0.189964	0.172043	0.172043	0.0250896	0.046595	0.394265
0.161972	0.0633803	0.140845	0.612676	0.0140845	0.00704225
0.238095	0.047619	0.380952	0.142857	0.047619	0.142857
0.163265	0.102041	0.0408163	0.510204	0.0204082	0.163265
0.0454545	0.818182	0.0227273	0.0454545	0.0454545	0.0227273
0.0704225	0.239437	0.0985915	0.43662	0.126761	0.028169
0.0333333	0.0833333	0.0166667	0.0166667	0.266667	0.583333
0.0425532	0.12766	0.446809	0.0212766	0.191489	0.170213
0.0204082	0.102041	0.0204082	0.0612245	0.102041	0.693878
0.142857	0.142857	0.285714	0.142857	0.142857	0.142857
0.521739	0.152174	0.0652174	0.0434783	0.0434783	0.173913
0.166667	0.333333	0.0416667	0.0416667	0.25	0.166667
0.608696	0.0434783	0.0434783	0.0434783	0.0869565	0.173913
0.25	0.166667	0.0833333	0.333333	0.0833333	0.0833333
0.1875	0.125	0.0625	0.0625	0.3125	0.25
0.0136612	0.0355191	0.0150273	0.0068306	0.900273	0.0286885
0.0666667	0.1	0.166667	0.166667	0.0666667	0.433333
0.0714286	0.214286	0.0714286	0.0357143	0.0357143	0.571429
0.0333333	0.416667	0.15	0.266667	0.116667	0.0166667
0.145161	0.0645161	0.177419	0.0645161	0.0967742	0.451613
0.118182	0.327273	0.127273	0.0181818	0.0818182	0.327273
0.0111732	0.027933	0.0167598	0.0111732	0.653631	0.27933
0.235294	0.117647	0.117647	0.411765	0.0588235	0.0588235
0.222222	0.037037	0.0740741	0.37037	0.148148	0.148148
0.109375	0.171875	0.203125	0.1875	0.09375	0.234375
0.00837989	0.189944	0.701117	0.0251397	0.0111732	0.0642458
0.0888889	0.0333333	0.0666667	0.0111111	0.111111	0.688889
0.120879	0.032967	0.032967	0.0549451	0.197802	0.56044
0.0526316	0.157895	0.210526	0.0526316	0.315789	0.210526
0.0597015	0.537313	0.0597015	0.0895522	0.0746269	0.179104
0.037037	0.11358	0.0691358	0.00740741	0.0987654	0.674074
0.00515464	0.00515464	0.0876289	0.0360825	0.860825	0.00515464
0.117647	0.176471	0.147059	0.0588235	0.117647	0.382353
0.0621118	0.0931677	0.590062	0.0310559	0.0559006	0.167702
0.2	0.0285714	0.0285714	0.0285714	0.0857143	0.628571
0.841463	0.0406504	0.00406504	0.00813008	0.0121951	0.0934959
0.74	0.02	0.04	0.04	0.04	0.12
0.0645161	0.0645161	0.0322581	0.677419	0.0322581	0.129032
0.593496	0.0325203	0.0691057	0.146341	0.0162602	0.142276
0.0989011	0.0659341	0.043956	0.758242	0.010989	0.021978
0.48	0.04	0.04	0.08	0.28	0.08
0.219512	0.0243902	0.170732	0.097561	0.243902	0.243902
0.135135	0.0135135	0.0405405	0.0135135	0.283784	0.513514
