0.170732	0.146341	0.390244	0.292683
0.208333	0.0416667	0.333333	0.416667
0.0107527	0.229391	0.448029	0.311828
0.173913	0.0434783	0.695652	0.0869565
0.0325203	0.439024	0.0325203	0.495935
0.117647	0.352941	0.117647	0.411765
0.791667	0.0833333	0.0416667	0.0833333
0.25	0.25	0.25	0.25
0.62963	0.0555556	0.0555556	0.259259
0.1	0.283333	0.15	0.466667
0.270833	0.0833333	0.375	0.270833
0.290323	0.354839	0.129032	0.225806
0.123596	0.0786517	0.404494	0.393258
0.163934	0.114754	0.0655738	0.655738
0.194946	0.122744	0.155235	0.527076
0.792857	0.0142857	0.142857	0.05
0.578947	0.0526316	0.105263	0.263158
0.680851	0.0212766	0.0425532	0.255319
0.238095	0.404762	0.0238095	0.333333
0.463768	0.130435	0.217391	0.188406
0.0172414	0.327586	0.0172414	0.637931
0.0444444	0.133333	0.577778	0.244444
0.0212766	0.297872	0.0425532	0.638298
0.4	0.2	0.2	0.2
0.159091	0.318182	0.0909091	0.431818
0.181818	0.545455	0.0454545	0.227273
0.428571	0.047619	0.0952381	0.428571
0.4	0.2	0.3	0.1
0.285714	0.357143	0.0714286	0.285714
0.0191781	0.928767	0.0178082	0.0342466
0.392857	0.178571	0.0357143	0.392857
0.0384615	0.0769231	0.115385	0.769231
0.0862069	0.362069	0.275862	0.275862
0.0333333	0.0333333	0.333333	0.6
0.037037	0.0462963	0.212963	0.703704
0.00564972	0.677966	0.0112994	0.305085
0.733333	0.0666667	0.133333	0.0666667
0.64	0.04	0.12	0.2
0.112903	0.129032	0.33871	0.419355
0.0365169	0.0421348	0.808989	0.11236
0.0113636	0.204545	0.0454545	0.738636
0.101124	0.337079	0.011236	0.550562
0.0588235	0.352941	0.411765	0.176471
0.153846	0.246154	0.0461538	0.553846
0.044665	0.146402	0.0719603	0.736973
0.015625	0.880208	0.0989583	0.00520833
0.1875	0.28125	0.125	0.40625
0.113208	0.144654	0.528302	0.213836
0.0909091	0.212121	0.030303	0.666667
0.79918	0.0204918	0.00409836	0.17623
0.479167	0.0416667	0.0833333	0.395833
0.758621	0.0689655	0.0344828	0.137931
0.598361	0.00409836	0.0860656	0.311475
0.786517	0.011236	0.123596	0.0786517
0.478261	0.304348	0.130435	0.0869565
0.25641	0.282051	0.0769231	0.384615
0.0555556	0.180556	0.0416667	0.722222
0.0746269	0.343284	0.0447761	0.537313
0.291667	0.0416667	0.25	0.416667
0.0243902	0.439024	0.0243902	0.512195
0.2	0.32	0.08	0.4
0.0638298	0.170213	0.0212766	0.744681
0.0731707	0.195122	0.487805	0.243902
0.183673	0.367347	0.0408163	0.408163
0.317073	0.0243902	0.268293	0.390244
0.03125	0.1875	0.3125	0.46875
0.522727	0.0454545	0.295455	0.136364
