0.0434783	0.0652174	0.0217391	0.23913	0.0652174	0.173913	0.0217391	0.326087	0.0434783
0.0689655	0.0344828	0.103448	0.344828	0.275862	0.0344828	0.0344828	0.0344828	0.0689655
0.0211268	0.0633803	0.0422535	0.0176056	0.193662	0.116197	0.00352113	0.0140845	0.528169
0.0357143	0.0357143	0.0714286	0.5	0.142857	0.0714286	0.0357143	0.0357143	0.0714286
0.351562	0.203125	0.03125	0.0234375	0.148438	0.1875	0.0078125	0.0078125	0.0390625
0.0909091	0.181818	0.0454545	0.0909091	0.181818	0.181818	0.0909091	0.0909091	0.0454545
0.0344828	0.0344828	0.0344828	0.655172	0.0689655	0.0344828	0.0689655	0.0344828	0.0344828
0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111
0.0169492	0.0677966	0.0338983	0.372881	0.0338983	0.20339	0.0338983	0.0169492	0.220339
0.261538	0.0769231	0.0153846	0.0615385	0.169231	0.307692	0.0153846	0.0307692	0.0615385
0.0188679	0.0188679	0.0188679	0.490566	0.0377358	0.188679	0.0377358	0.0566038	0.132075
0.0555556	0.0555556	0.0833333	0.0555556	0.0277778	0.111111	0.0277778	0.277778	0.305556
0.0425532	0.0212766	0.0106383	0.542553	0.0212766	0.234043	0.0744681	0.0212766	0.0319149
0.0151515	0.0606061	0.0151515	0.0454545	0.151515	0.257576	0.030303	0.0454545	0.378788
0.205674	0.0638298	0.195035	0.0106383	0.184397	0.230496	0.035461	0.0212766	0.0531915
0.206897	0.00689655	0.0551724	0.551724	0.00689655	0.0137931	0.0275862	0.0275862	0.103448
0.0416667	0.0833333	0.0833333	0.166667	0.0416667	0.125	0.0416667	0.0833333	0.333333
0.0769231	0.0192308	0.0192308	0.480769	0.0384615	0.25	0.0576923	0.0384615	0.0192308
0.0638298	0.0212766	0.0212766	0.0212766	0.12766	0.0638298	0.0212766	0.574468	0.0851064
0.0810811	0.0405405	0.0135135	0.310811	0.0405405	0.297297	0.0540541	0.0405405	0.121622
